Localité;;"T08M3E2 [°C]";"T08M3E2 [%HR]"
02/08/2022;01:15:00;23,5;67,5
02/08/2022;01:30:00;23,5;67,5
02/08/2022;01:45:00;23,5;67,3
02/08/2022;02:00:00;23,5;67,1
02/08/2022;02:15:00;23,5;67,0
02/08/2022;02:30:00;23,5;67,2
02/08/2022;02:45:00;23,5;67,0
02/08/2022;03:00:00;23,5;67,4
02/08/2022;03:15:00;23,5;67,6
02/08/2022;03:30:00;23,5;67,3
02/08/2022;03:45:00;23,5;66,8
02/08/2022;04:00:00;23,5;66,7
02/08/2022;04:15:00;23,5;66,4
02/08/2022;04:30:00;23,5;66,5
02/08/2022;04:45:00;23,5;66,4
02/08/2022;05:00:00;23,5;66,3
02/08/2022;05:15:00;23,5;66,3
02/08/2022;05:30:00;23,5;66,3
02/08/2022;05:45:00;23,5;66,3
02/08/2022;06:00:00;23,5;66,3
02/08/2022;06:15:00;23,5;66,3
02/08/2022;06:30:00;23,5;66,3
02/08/2022;06:45:00;23,5;66,4
02/08/2022;07:00:00;23,5;66,4
02/08/2022;07:15:00;23,5;66,6
02/08/2022;07:30:00;23,4;66,6
02/08/2022;07:45:00;23,5;66,6
02/08/2022;08:00:00;23,5;66,7
02/08/2022;08:15:00;23,5;66,7
02/08/2022;08:30:00;23,4;66,8
02/08/2022;08:45:00;23,5;67,3
02/08/2022;09:00:00;23,5;67,7
02/08/2022;09:15:00;23,5;67,9
02/08/2022;09:30:00;23,5;68,3
02/08/2022;09:45:00;23,5;68,5
02/08/2022;10:00:00;23,2;61,8
02/08/2022;10:15:00;22,6;53,6
02/08/2022;10:30:00;22,5;53,3
02/08/2022;10:45:00;22,4;53,3
02/08/2022;11:00:00;22,4;55,6
02/08/2022;11:15:00;22,8;57,0
02/08/2022;11:30:00;23,0;58,1
02/08/2022;11:45:00;23,1;58,7
02/08/2022;12:00:00;23,2;59,2
02/08/2022;12:15:00;23,2;59,8
02/08/2022;12:30:00;23,2;60,2
02/08/2022;12:45:00;23,3;60,5
02/08/2022;13:00:00;23,3;60,8
02/08/2022;13:15:00;23,3;62,3
02/08/2022;13:30:00;23,3;62,0
02/08/2022;13:45:00;23,3;62,0
02/08/2022;14:00:00;23,3;62,4
02/08/2022;14:15:00;23,4;62,6
02/08/2022;14:30:00;23,4;62,0
02/08/2022;14:45:00;23,4;62,9
02/08/2022;15:00:00;23,4;62,5
02/08/2022;15:15:00;23,4;64,6
02/08/2022;15:30:00;23,4;65,5
02/08/2022;15:45:00;23,4;65,2
02/08/2022;16:00:00;23,4;65,4
02/08/2022;16:15:00;22,8;54,8
02/08/2022;16:30:00;22,5;53,7
02/08/2022;16:45:00;22,5;52,9
02/08/2022;17:00:00;22,9;54,9
02/08/2022;17:15:00;23,1;57,2
02/08/2022;17:30:00;23,2;60,3
02/08/2022;17:45:00;23,3;62,1
02/08/2022;18:00:00;23,3;62,8
02/08/2022;18:15:00;23,3;63,2
02/08/2022;18:30:00;23,3;63,7
02/08/2022;18:45:00;23,3;64,2
02/08/2022;19:00:00;23,4;64,5
02/08/2022;19:15:00;23,4;65,0
02/08/2022;19:30:00;23,4;65,5
02/08/2022;19:45:00;23,4;65,9
02/08/2022;20:00:00;23,4;66,2
02/08/2022;20:15:00;23,4;66,2
02/08/2022;20:30:00;23,5;66,3
02/08/2022;20:45:00;23,5;66,6
02/08/2022;21:00:00;23,5;66,8
02/08/2022;21:15:00;23,5;66,7
02/08/2022;21:30:00;23,5;66,7
02/08/2022;21:45:00;23,5;66,7
02/08/2022;22:00:00;23,5;66,7
02/08/2022;22:15:00;23,5;66,5
02/08/2022;22:30:00;23,5;66,5
02/08/2022;22:45:00;23,5;66,6
02/08/2022;23:00:00;23,5;66,5
02/08/2022;23:15:00;23,5;66,5
02/08/2022;23:30:00;23,5;66,4
02/08/2022;23:45:00;23,5;66,3
03/08/2022;00:00:00;23,5;66,3
03/08/2022;00:15:00;23,5;66,3
03/08/2022;00:30:00;23,6;66,2
03/08/2022;00:45:00;23,6;66,1
03/08/2022;01:00:00;23,6;66,0
03/08/2022;01:15:00;23,6;66,0
03/08/2022;01:30:00;23,6;66,1
03/08/2022;01:45:00;23,6;66,0
03/08/2022;02:00:00;23,6;66,0
03/08/2022;02:15:00;23,6;65,9
03/08/2022;02:30:00;23,6;65,9
03/08/2022;02:45:00;23,6;66,1
03/08/2022;03:00:00;23,6;65,8
03/08/2022;03:15:00;23,6;65,7
03/08/2022;03:30:00;23,6;65,9
03/08/2022;03:45:00;23,6;66,1
03/08/2022;04:00:00;23,6;66,1
03/08/2022;04:15:00;23,6;66,1
03/08/2022;04:30:00;23,6;66,1
03/08/2022;04:45:00;23,6;66,1
03/08/2022;05:00:00;23,6;66,2
03/08/2022;05:15:00;23,6;66,2
03/08/2022;05:30:00;23,6;66,1
03/08/2022;05:45:00;23,6;66,2
03/08/2022;06:00:00;23,6;66,1
03/08/2022;06:15:00;23,6;66,1
03/08/2022;06:30:00;23,6;66,2
03/08/2022;06:45:00;23,6;66,1
03/08/2022;07:00:00;23,6;66,2
03/08/2022;07:15:00;23,6;66,1
03/08/2022;07:30:00;23,6;65,7
03/08/2022;07:45:00;23,6;66,1
03/08/2022;08:00:00;23,6;66,1
03/08/2022;08:15:00;23,6;65,8
03/08/2022;08:30:00;23,6;66,0
03/08/2022;08:45:00;23,6;65,8
03/08/2022;09:00:00;23,6;66,0
03/08/2022;09:15:00;23,6;67,3
03/08/2022;09:30:00;22,9;55,1
03/08/2022;09:45:00;22,7;55,7
03/08/2022;10:00:00;22,5;54,8
03/08/2022;10:15:00;22,5;52,5
03/08/2022;10:30:00;22,4;51,3
03/08/2022;10:45:00;22,3;50,5
03/08/2022;11:00:00;22,3;50,4
03/08/2022;11:15:00;22,3;51,2
03/08/2022;11:30:00;22,2;50,8
03/08/2022;11:45:00;22,2;52,1
03/08/2022;12:00:00;22,6;56,9
03/08/2022;12:15:00;22,9;56,5
03/08/2022;12:30:00;23,0;59,6
03/08/2022;12:45:00;23,1;58,0
03/08/2022;13:00:00;23,2;58,4
03/08/2022;13:15:00;23,2;58,8
03/08/2022;13:30:00;23,2;59,5
03/08/2022;13:45:00;23,3;60,5
03/08/2022;14:00:00;23,3;61,2
03/08/2022;14:15:00;23,3;61,4
03/08/2022;14:30:00;23,4;64,8
03/08/2022;14:45:00;23,4;64,2
03/08/2022;15:00:00;23,4;63,4
03/08/2022;15:15:00;22,9;54,2
03/08/2022;15:30:00;23,0;59,6
03/08/2022;15:45:00;23,2;59,9
03/08/2022;16:00:00;23,3;61,4
03/08/2022;16:15:00;23,2;59,6
03/08/2022;16:30:00;22,7;53,6
03/08/2022;16:45:00;22,5;51,4
03/08/2022;17:00:00;22,5;52,7
03/08/2022;17:15:00;22,7;58,0
03/08/2022;17:30:00;23,1;61,2
03/08/2022;17:45:00;23,2;62,7
03/08/2022;18:00:00;23,3;63,7
03/08/2022;18:15:00;23,4;64,5
03/08/2022;18:30:00;23,4;65,2
03/08/2022;18:45:00;23,4;65,7
03/08/2022;19:00:00;23,4;66,0
03/08/2022;19:15:00;23,5;66,2
03/08/2022;19:30:00;23,5;66,4
03/08/2022;19:45:00;23,5;66,7
03/08/2022;20:00:00;23,5;66,8
03/08/2022;20:15:00;23,5;66,9
03/08/2022;20:30:00;23,5;67,0
03/08/2022;20:45:00;23,6;67,1
03/08/2022;21:00:00;23,6;67,2
03/08/2022;21:15:00;23,6;67,3
03/08/2022;21:30:00;23,6;67,3
03/08/2022;21:45:00;23,6;67,4
03/08/2022;22:00:00;23,6;67,5
03/08/2022;22:15:00;23,6;67,6
03/08/2022;22:30:00;23,6;67,8
03/08/2022;22:45:00;23,6;67,9
03/08/2022;23:00:00;23,6;67,8
03/08/2022;23:15:00;23,6;67,8
03/08/2022;23:30:00;23,6;67,7
03/08/2022;23:45:00;23,6;67,7
04/08/2022;00:00:00;23,7;67,7
04/08/2022;00:15:00;23,7;67,7
04/08/2022;00:30:00;23,7;67,7
04/08/2022;00:45:00;23,7;67,8
04/08/2022;01:00:00;23,7;67,9
04/08/2022;01:15:00;23,7;68,0
04/08/2022;01:30:00;23,7;68,0
04/08/2022;01:45:00;23,7;68,0
04/08/2022;02:00:00;23,7;68,1
04/08/2022;02:15:00;23,7;68,1
04/08/2022;02:30:00;23,7;68,1
04/08/2022;02:45:00;23,7;68,1
04/08/2022;03:00:00;23,7;68,1
04/08/2022;03:15:00;23,7;68,2
04/08/2022;03:30:00;23,7;68,3
04/08/2022;03:45:00;23,7;68,4
04/08/2022;04:00:00;23,7;68,4
04/08/2022;04:15:00;23,7;68,5
04/08/2022;04:30:00;23,7;68,6
04/08/2022;04:45:00;23,8;68,6
04/08/2022;05:00:00;23,8;68,6
04/08/2022;05:15:00;23,7;68,7
04/08/2022;05:30:00;23,8;68,7
04/08/2022;05:45:00;23,8;68,8
04/08/2022;06:00:00;23,8;68,9
04/08/2022;06:15:00;23,8;68,9
04/08/2022;06:30:00;23,8;69,0
04/08/2022;06:45:00;23,8;69,0
04/08/2022;07:00:00;23,8;69,1
04/08/2022;07:15:00;23,8;69,2
04/08/2022;07:30:00;23,8;69,2
04/08/2022;07:45:00;23,4;60,9
04/08/2022;08:00:00;22,9;54,5
04/08/2022;08:15:00;22,8;54,0
04/08/2022;08:30:00;22,7;53,6
04/08/2022;08:45:00;22,6;52,3
04/08/2022;09:00:00;22,6;54,2
04/08/2022;09:15:00;23,0;58,0
04/08/2022;09:30:00;23,3;59,7
04/08/2022;09:45:00;23,4;61,3
04/08/2022;10:00:00;23,5;62,6
04/08/2022;10:15:00;23,5;63,4
04/08/2022;10:30:00;23,6;64,0
04/08/2022;10:45:00;23,6;64,6
04/08/2022;11:00:00;23,6;65,2
04/08/2022;11:15:00;23,6;64,9
04/08/2022;11:30:00;23,6;63,3
04/08/2022;11:45:00;23,6;62,8
04/08/2022;12:00:00;23,6;62,3
04/08/2022;12:15:00;23,6;62,5
04/08/2022;12:30:00;23,6;62,4
04/08/2022;12:45:00;23,6;63,8
04/08/2022;13:00:00;23,6;62,8
04/08/2022;13:15:00;23,7;63,0
04/08/2022;13:30:00;23,7;62,8
04/08/2022;13:45:00;23,7;62,7
04/08/2022;14:00:00;23,7;62,5
04/08/2022;14:15:00;23,7;62,8
04/08/2022;14:30:00;23,7;63,1
04/08/2022;14:45:00;23,7;62,8
04/08/2022;15:00:00;23,8;62,7
04/08/2022;15:15:00;23,8;62,6
04/08/2022;15:30:00;23,8;62,6
04/08/2022;15:45:00;23,8;63,0
04/08/2022;16:00:00;23,8;63,1
04/08/2022;16:15:00;23,9;63,3
04/08/2022;16:30:00;23,9;63,6
04/08/2022;16:45:00;23,9;63,8
04/08/2022;17:00:00;23,8;62,1
04/08/2022;17:15:00;23,3;55,3
04/08/2022;17:30:00;23,5;61,4
04/08/2022;17:45:00;23,7;63,1
04/08/2022;18:00:00;23,8;63,9
04/08/2022;18:15:00;23,9;64,3
04/08/2022;18:30:00;23,9;64,7
04/08/2022;18:45:00;23,9;64,9
04/08/2022;19:00:00;23,9;65,1
04/08/2022;19:15:00;23,9;65,1
04/08/2022;19:30:00;23,9;65,2
04/08/2022;19:45:00;24,0;65,2
04/08/2022;20:00:00;24,0;65,3
04/08/2022;20:15:00;24,0;65,4
04/08/2022;20:30:00;24,0;65,4
04/08/2022;20:45:00;24,0;65,5
04/08/2022;21:00:00;24,0;65,5
04/08/2022;21:15:00;24,0;65,6
04/08/2022;21:30:00;24,0;65,6
04/08/2022;21:45:00;24,0;65,7
04/08/2022;22:00:00;24,0;65,9
04/08/2022;22:15:00;24,0;65,9
04/08/2022;22:30:00;24,1;65,9
04/08/2022;22:45:00;24,1;66,1
04/08/2022;23:00:00;24,1;66,2
04/08/2022;23:15:00;24,1;66,2
04/08/2022;23:30:00;24,1;66,3
04/08/2022;23:45:00;24,1;66,3
05/08/2022;00:00:00;24,1;66,3
05/08/2022;00:15:00;24,1;66,2
05/08/2022;00:30:00;24,1;66,3
05/08/2022;00:45:00;24,1;66,2
05/08/2022;01:00:00;24,1;66,3
05/08/2022;01:15:00;24,1;66,4
05/08/2022;01:30:00;24,1;66,6
05/08/2022;01:45:00;24,1;66,7
05/08/2022;02:00:00;24,1;66,7
05/08/2022;02:15:00;24,1;66,7
05/08/2022;02:30:00;24,1;66,7
05/08/2022;02:45:00;24,1;66,7
05/08/2022;03:00:00;24,1;66,7
05/08/2022;03:15:00;24,1;66,7
05/08/2022;03:30:00;24,1;66,8
05/08/2022;03:45:00;24,1;66,9
05/08/2022;04:00:00;24,1;66,9
05/08/2022;04:15:00;24,1;66,7
05/08/2022;04:30:00;24,1;66,8
05/08/2022;04:45:00;24,1;66,8
05/08/2022;05:00:00;24,1;66,7
05/08/2022;05:15:00;24,1;66,9
05/08/2022;05:30:00;24,1;66,7
05/08/2022;05:45:00;24,1;66,7
05/08/2022;06:00:00;24,1;67,0
05/08/2022;06:15:00;24,1;66,7
05/08/2022;06:30:00;24,1;66,5
05/08/2022;06:45:00;24,1;66,6
05/08/2022;07:00:00;24,1;66,3
05/08/2022;07:15:00;24,1;66,3
05/08/2022;07:30:00;24,1;66,5
05/08/2022;07:45:00;24,1;66,5
05/08/2022;08:00:00;24,1;66,6
05/08/2022;08:15:00;24,1;66,4
05/08/2022;08:30:00;24,1;66,5
05/08/2022;08:45:00;24,1;66,4
05/08/2022;09:00:00;24,1;66,4
05/08/2022;09:15:00;23,9;63,6
05/08/2022;09:30:00;23,4;56,2
05/08/2022;09:45:00;23,2;55,8
05/08/2022;10:00:00;23,1;54,2
05/08/2022;10:15:00;23,0;54,0
05/08/2022;10:30:00;23,0;52,0
05/08/2022;10:45:00;22,9;53,4
05/08/2022;11:00:00;22,9;53,2
05/08/2022;11:15:00;22,8;51,4
05/08/2022;11:30:00;22,8;52,6
05/08/2022;11:45:00;22,8;53,4
05/08/2022;12:00:00;22,7;50,9
05/08/2022;12:15:00;22,7;52,3
05/08/2022;12:30:00;22,7;52,6
05/08/2022;12:45:00;22,6;50,9
05/08/2022;13:00:00;22,6;52,9
05/08/2022;13:15:00;22,6;52,3
05/08/2022;13:30:00;22,5;50,1
05/08/2022;13:45:00;22,6;53,9
05/08/2022;14:00:00;22,5;50,8
05/08/2022;14:15:00;22,5;52,4
05/08/2022;14:30:00;22,5;52,0
05/08/2022;14:45:00;22,5;49,9
05/08/2022;15:00:00;22,5;53,7
05/08/2022;15:15:00;22,4;50,4
05/08/2022;15:30:00;22,4;51,1
05/08/2022;15:45:00;22,4;53,5
05/08/2022;16:00:00;22,4;52,3
05/08/2022;16:15:00;22,4;50,6
05/08/2022;16:30:00;22,3;51,1
05/08/2022;16:45:00;22,4;54,2
05/08/2022;17:00:00;22,4;51,6
05/08/2022;17:15:00;22,3;50,0
05/08/2022;17:30:00;22,3;53,2
05/08/2022;17:45:00;22,3;53,0
05/08/2022;18:00:00;22,2;50,4
05/08/2022;18:15:00;22,2;49,9
05/08/2022;18:30:00;22,2;52,4
05/08/2022;18:45:00;22,2;54,3
05/08/2022;19:00:00;22,5;52,8
05/08/2022;19:15:00;22,8;53,8
05/08/2022;19:30:00;22,9;54,6
05/08/2022;19:45:00;23,0;55,3
05/08/2022;20:00:00;23,1;56,0
05/08/2022;20:15:00;23,1;56,7
05/08/2022;20:30:00;23,1;57,3
05/08/2022;20:45:00;23,2;57,8
05/08/2022;21:00:00;23,2;58,4
05/08/2022;21:15:00;23,2;58,6
05/08/2022;21:30:00;23,2;58,9
05/08/2022;21:45:00;23,2;59,3
05/08/2022;22:00:00;23,3;59,6
05/08/2022;22:15:00;23,3;59,9
05/08/2022;22:30:00;23,3;60,2
05/08/2022;22:45:00;23,3;60,4
05/08/2022;23:00:00;23,3;60,6
05/08/2022;23:15:00;23,3;60,8
05/08/2022;23:30:00;23,3;61,0
05/08/2022;23:45:00;23,3;61,2
06/08/2022;00:00:00;23,3;61,3
06/08/2022;00:15:00;23,3;61,4
06/08/2022;00:30:00;23,3;61,6
06/08/2022;00:45:00;23,3;61,7
06/08/2022;01:00:00;23,3;61,8
06/08/2022;01:15:00;23,3;61,9
06/08/2022;01:30:00;23,3;62,1
06/08/2022;01:45:00;23,3;62,1
06/08/2022;02:00:00;23,3;62,2
06/08/2022;02:15:00;23,3;62,4
06/08/2022;02:30:00;23,3;62,4
06/08/2022;02:45:00;23,3;62,4
06/08/2022;03:00:00;23,3;62,5
06/08/2022;03:15:00;23,3;62,6
06/08/2022;03:30:00;23,4;62,3
06/08/2022;03:45:00;23,3;62,1
06/08/2022;04:00:00;23,3;62,2
06/08/2022;04:15:00;23,3;62,3
06/08/2022;04:30:00;23,4;62,0
06/08/2022;04:45:00;23,3;62,0
06/08/2022;05:00:00;23,3;61,9
06/08/2022;05:15:00;23,4;62,1
06/08/2022;05:30:00;23,3;62,1
06/08/2022;05:45:00;23,4;62,1
06/08/2022;06:00:00;23,3;62,4
06/08/2022;06:15:00;23,3;62,4
06/08/2022;06:30:00;23,3;62,3
06/08/2022;06:45:00;23,3;62,3
06/08/2022;07:00:00;23,3;62,3
06/08/2022;07:15:00;23,3;62,3
06/08/2022;07:30:00;23,3;62,1
06/08/2022;07:45:00;23,3;62,3
06/08/2022;08:00:00;23,3;62,3
06/08/2022;08:15:00;23,3;62,3
06/08/2022;08:30:00;23,3;62,7
06/08/2022;08:45:00;23,3;62,4
06/08/2022;09:00:00;23,3;62,5
06/08/2022;09:15:00;23,3;62,5
06/08/2022;09:30:00;23,3;64,2
06/08/2022;09:45:00;22,9;55,7
06/08/2022;10:00:00;22,7;53,9
06/08/2022;10:15:00;22,5;52,1
06/08/2022;10:30:00;22,4;52,9
06/08/2022;10:45:00;22,4;55,3
06/08/2022;11:00:00;22,4;54,3
06/08/2022;11:15:00;22,3;51,3
06/08/2022;11:30:00;22,2;51,6
06/08/2022;11:45:00;22,2;54,0
06/08/2022;12:00:00;22,2;54,5
06/08/2022;12:15:00;22,2;54,7
06/08/2022;12:30:00;22,2;51,7
06/08/2022;12:45:00;22,1;51,6
06/08/2022;13:00:00;22,1;50,8
06/08/2022;13:15:00;22,0;51,1
06/08/2022;13:30:00;22,1;51,1
06/08/2022;13:45:00;22,0;52,9
06/08/2022;14:00:00;22,0;53,5
06/08/2022;14:15:00;22,1;54,3
06/08/2022;14:30:00;22,0;55,1
06/08/2022;14:45:00;22,0;52,5
06/08/2022;15:00:00;22,0;52,4
06/08/2022;15:15:00;22,0;51,6
06/08/2022;15:30:00;22,0;51,9
06/08/2022;15:45:00;21,9;50,7
06/08/2022;16:00:00;21,9;53,1
06/08/2022;16:15:00;21,9;54,8
06/08/2022;16:30:00;22,0;53,3
06/08/2022;16:45:00;22,4;55,0
06/08/2022;17:00:00;22,6;55,7
06/08/2022;17:15:00;22,7;56,6
06/08/2022;17:30:00;22,8;57,3
06/08/2022;17:45:00;22,8;57,7
06/08/2022;18:00:00;22,9;58,3
06/08/2022;18:15:00;22,9;58,6
06/08/2022;18:30:00;22,9;58,8
06/08/2022;18:45:00;22,9;58,9
06/08/2022;19:00:00;23,0;58,9
06/08/2022;19:15:00;23,0;59,1
06/08/2022;19:30:00;23,0;59,2
06/08/2022;19:45:00;23,0;59,2
06/08/2022;20:00:00;23,0;59,4
06/08/2022;20:15:00;23,1;59,6
06/08/2022;20:30:00;23,1;59,6
06/08/2022;20:45:00;23,1;59,8
06/08/2022;21:00:00;23,1;59,9
06/08/2022;21:15:00;23,1;60,0
06/08/2022;21:30:00;23,1;60,2
06/08/2022;21:45:00;23,1;60,4
06/08/2022;22:00:00;23,1;60,6
06/08/2022;22:15:00;23,1;60,7
06/08/2022;22:30:00;23,1;60,7
06/08/2022;22:45:00;23,2;60,8
06/08/2022;23:00:00;23,2;61,0
06/08/2022;23:15:00;23,2;61,2
06/08/2022;23:30:00;23,2;61,5
06/08/2022;23:45:00;23,2;61,7
07/08/2022;00:00:00;23,2;62,0
07/08/2022;00:15:00;23,2;62,2
07/08/2022;00:30:00;23,2;62,3
07/08/2022;00:45:00;23,2;62,6
07/08/2022;01:00:00;23,2;62,7
07/08/2022;01:15:00;23,2;62,8
07/08/2022;01:30:00;23,2;62,8
07/08/2022;01:45:00;23,2;62,9
07/08/2022;02:00:00;23,2;62,9
07/08/2022;02:15:00;23,2;63,0
07/08/2022;02:30:00;23,2;63,2
07/08/2022;02:45:00;23,2;63,2
07/08/2022;03:00:00;23,2;63,3
07/08/2022;03:15:00;23,2;63,4
07/08/2022;03:30:00;23,2;63,5
07/08/2022;03:45:00;23,2;63,6
07/08/2022;04:00:00;23,2;63,7
07/08/2022;04:15:00;23,2;63,7
07/08/2022;04:30:00;23,2;63,8
07/08/2022;04:45:00;23,2;64,0
07/08/2022;05:00:00;23,2;64,1
07/08/2022;05:15:00;23,2;64,1
07/08/2022;05:30:00;23,2;64,1
07/08/2022;05:45:00;23,2;64,1
07/08/2022;06:00:00;23,2;64,1
07/08/2022;06:15:00;23,2;64,1
07/08/2022;06:30:00;23,2;64,2
07/08/2022;06:45:00;23,2;64,3
07/08/2022;07:00:00;23,2;64,4
07/08/2022;07:15:00;23,2;64,5
07/08/2022;07:30:00;23,2;64,6
07/08/2022;07:45:00;23,2;64,6
07/08/2022;08:00:00;23,2;64,7
07/08/2022;08:15:00;23,2;64,7
07/08/2022;08:30:00;23,2;64,7
07/08/2022;08:45:00;23,2;64,8
07/08/2022;09:00:00;23,2;64,8
07/08/2022;09:15:00;23,2;64,8
07/08/2022;09:30:00;23,2;64,8
07/08/2022;09:45:00;23,2;64,8
07/08/2022;10:00:00;23,2;64,8
07/08/2022;10:15:00;23,3;64,8
07/08/2022;10:30:00;23,2;65,6
07/08/2022;10:45:00;22,8;56,6
07/08/2022;11:00:00;22,5;55,5
07/08/2022;11:15:00;22,4;53,3
07/08/2022;11:30:00;22,3;53,2
07/08/2022;11:45:00;22,3;55,5
07/08/2022;12:00:00;22,3;54,5
07/08/2022;12:15:00;22,2;51,9
07/08/2022;12:30:00;22,2;52,1
07/08/2022;12:45:00;22,2;54,1
07/08/2022;13:00:00;22,2;54,2
07/08/2022;13:15:00;22,1;52,7
07/08/2022;13:30:00;22,0;51,6
07/08/2022;13:45:00;22,1;54,5
07/08/2022;14:00:00;22,0;51,8
07/08/2022;14:15:00;22,0;52,5
07/08/2022;14:30:00;22,0;54,9
07/08/2022;14:45:00;22,0;54,7
07/08/2022;15:00:00;22,0;52,3
07/08/2022;15:15:00;21,9;50,8
07/08/2022;15:30:00;21,9;51,4
07/08/2022;15:45:00;21,9;53,8
07/08/2022;16:00:00;21,9;51,9
07/08/2022;16:15:00;21,9;50,3
07/08/2022;16:30:00;21,9;51,5
07/08/2022;16:45:00;22,3;54,0
07/08/2022;17:00:00;22,5;56,3
07/08/2022;17:15:00;22,7;57,5
07/08/2022;17:30:00;22,7;58,2
07/08/2022;17:45:00;22,8;58,5
07/08/2022;18:00:00;22,8;58,7
07/08/2022;18:15:00;22,9;58,6
07/08/2022;18:30:00;22,9;58,7
07/08/2022;18:45:00;22,9;58,8
07/08/2022;19:00:00;22,9;59,0
07/08/2022;19:15:00;22,9;59,2
07/08/2022;19:30:00;23,0;59,4
07/08/2022;19:45:00;23,0;59,6
07/08/2022;20:00:00;23,0;59,8
07/08/2022;20:15:00;23,0;59,9
