Localité;;"T09M3E2 [°C]";"T09M3E2 [%HR]"
02/08/2022;01:15:00;23,5;68,2
02/08/2022;01:30:00;23,5;68,1
02/08/2022;01:45:00;23,5;68,0
02/08/2022;02:00:00;23,5;68,1
02/08/2022;02:15:00;23,5;68,0
02/08/2022;02:30:00;23,4;68,0
02/08/2022;02:45:00;23,4;67,9
02/08/2022;03:00:00;23,4;67,9
02/08/2022;03:15:00;23,4;67,8
02/08/2022;03:30:00;23,5;67,8
02/08/2022;03:45:00;23,5;67,8
02/08/2022;04:00:00;23,5;67,8
02/08/2022;04:15:00;23,5;67,8
02/08/2022;04:30:00;23,5;67,8
02/08/2022;04:45:00;23,5;67,8
02/08/2022;05:00:00;23,5;67,8
02/08/2022;05:15:00;23,5;67,9
02/08/2022;05:30:00;23,5;67,9
02/08/2022;05:45:00;23,5;67,8
02/08/2022;06:00:00;23,5;67,8
02/08/2022;06:15:00;23,4;67,9
02/08/2022;06:30:00;23,4;67,9
02/08/2022;06:45:00;23,5;67,9
02/08/2022;07:00:00;23,4;67,9
02/08/2022;07:15:00;23,4;68,0
02/08/2022;07:30:00;23,4;68,0
02/08/2022;07:45:00;23,5;67,9
02/08/2022;08:00:00;23,5;68,1
02/08/2022;08:15:00;23,4;68,4
02/08/2022;08:30:00;23,4;68,4
02/08/2022;08:45:00;23,5;68,7
02/08/2022;09:00:00;23,4;68,5
02/08/2022;09:15:00;23,5;68,4
02/08/2022;09:30:00;23,5;68,4
02/08/2022;09:45:00;23,5;68,3
02/08/2022;10:00:00;23,0;64,6
02/08/2022;10:15:00;22,8;60,9
02/08/2022;10:30:00;22,7;59,6
02/08/2022;10:45:00;22,5;57,7
02/08/2022;11:00:00;22,5;59,8
02/08/2022;11:15:00;22,9;61,1
02/08/2022;11:30:00;23,0;62,2
02/08/2022;11:45:00;23,1;63,4
02/08/2022;12:00:00;23,2;64,9
02/08/2022;12:15:00;23,2;65,9
02/08/2022;12:30:00;23,3;66,5
02/08/2022;12:45:00;23,3;67,4
02/08/2022;13:00:00;23,3;67,9
02/08/2022;13:15:00;23,4;68,4
02/08/2022;13:30:00;23,4;68,8
02/08/2022;13:45:00;23,4;69,0
02/08/2022;14:00:00;23,4;68,9
02/08/2022;14:15:00;23,4;69,0
02/08/2022;14:30:00;23,4;68,9
02/08/2022;14:45:00;23,4;68,9
02/08/2022;15:00:00;23,4;68,9
02/08/2022;15:15:00;23,5;68,9
02/08/2022;15:30:00;23,5;69,2
02/08/2022;15:45:00;23,5;69,0
02/08/2022;16:00:00;23,5;69,4
02/08/2022;16:09:47;23,1;64,7
02/08/2022;16:15:00;23,0;61,5
02/08/2022;16:30:00;22,8;57,7
02/08/2022;16:45:00;22,8;60,8
02/08/2022;17:00:00;23,1;64,5
02/08/2022;17:15:00;23,3;65,7
02/08/2022;17:30:00;23,4;66,9
02/08/2022;17:45:00;23,4;67,7
02/08/2022;18:00:00;23,4;68,0
02/08/2022;18:15:00;23,4;68,0
02/08/2022;18:30:00;23,4;67,9
02/08/2022;18:45:00;23,5;68,0
02/08/2022;19:00:00;23,5;68,1
02/08/2022;19:15:00;23,5;68,4
02/08/2022;19:30:00;23,5;68,7
02/08/2022;19:45:00;23,5;68,7
02/08/2022;20:00:00;23,6;68,8
02/08/2022;20:15:00;23,6;68,8
02/08/2022;20:30:00;23,6;68,9
02/08/2022;20:45:00;23,6;69,1
02/08/2022;21:00:00;23,6;69,1
02/08/2022;21:15:00;23,6;69,1
02/08/2022;21:30:00;23,6;69,1
02/08/2022;21:45:00;23,6;69,0
02/08/2022;22:00:00;23,6;68,9
02/08/2022;22:15:00;23,6;68,8
02/08/2022;22:30:00;23,6;68,8
02/08/2022;22:45:00;23,6;68,8
02/08/2022;23:00:00;23,6;68,7
02/08/2022;23:15:00;23,6;68,6
02/08/2022;23:30:00;23,6;68,4
02/08/2022;23:45:00;23,6;68,4
03/08/2022;00:00:00;23,6;68,4
03/08/2022;00:15:00;23,6;68,3
03/08/2022;00:30:00;23,6;68,1
03/08/2022;00:45:00;23,6;67,9
03/08/2022;01:00:00;23,6;67,6
03/08/2022;01:15:00;23,6;67,5
03/08/2022;01:30:00;23,6;67,5
03/08/2022;01:45:00;23,6;67,5
03/08/2022;02:00:00;23,6;67,4
03/08/2022;02:15:00;23,6;67,5
03/08/2022;02:30:00;23,6;67,6
03/08/2022;02:45:00;23,6;67,6
03/08/2022;03:00:00;23,6;67,7
03/08/2022;03:15:00;23,6;67,9
03/08/2022;03:30:00;23,6;67,8
03/08/2022;03:45:00;23,6;67,7
03/08/2022;04:00:00;23,6;67,6
03/08/2022;04:15:00;23,6;67,7
03/08/2022;04:30:00;23,6;67,8
03/08/2022;04:45:00;23,6;67,9
03/08/2022;05:00:00;23,6;67,8
03/08/2022;05:15:00;23,6;67,6
03/08/2022;05:30:00;23,6;67,6
03/08/2022;05:45:00;23,6;67,8
03/08/2022;06:00:00;23,6;68,0
03/08/2022;06:15:00;23,6;68,0
03/08/2022;06:30:00;23,6;68,0
03/08/2022;06:45:00;23,6;68,1
03/08/2022;07:00:00;23,6;68,1
03/08/2022;07:15:00;23,6;68,4
03/08/2022;07:30:00;23,6;68,6
03/08/2022;07:45:00;23,6;68,6
03/08/2022;08:00:00;23,6;68,6
03/08/2022;08:15:00;23,6;68,7
03/08/2022;08:30:00;23,6;68,8
03/08/2022;08:45:00;23,6;68,9
03/08/2022;09:00:00;23,6;69,0
03/08/2022;09:15:00;23,6;69,4
03/08/2022;09:30:00;23,1;62,0
03/08/2022;09:45:00;22,9;59,0
03/08/2022;10:00:00;22,7;59,4
03/08/2022;10:15:00;22,7;58,0
03/08/2022;10:30:00;22,6;57,5
03/08/2022;10:45:00;22,5;58,6
03/08/2022;11:00:00;22,5;58,3
03/08/2022;11:15:00;22,4;56,6
03/08/2022;11:30:00;22,3;56,2
03/08/2022;11:45:00;22,3;56,6
03/08/2022;12:00:00;22,8;60,5
03/08/2022;12:15:00;23,0;63,7
03/08/2022;12:30:00;23,1;65,3
03/08/2022;12:45:00;23,2;65,9
03/08/2022;13:00:00;23,3;66,3
03/08/2022;13:15:00;23,3;66,4
03/08/2022;13:30:00;23,3;66,2
03/08/2022;13:45:00;23,3;66,1
03/08/2022;14:00:00;23,4;66,1
03/08/2022;14:15:00;23,4;66,1
03/08/2022;14:30:00;23,2;63,8
03/08/2022;14:45:00;22,9;60,1
03/08/2022;15:00:00;22,8;60,1
03/08/2022;15:15:00;22,7;58,3
03/08/2022;15:30:00;22,8;58,5
03/08/2022;15:45:00;23,0;59,9
03/08/2022;16:00:00;23,2;61,6
03/08/2022;16:15:00;23,0;60,3
03/08/2022;16:30:00;22,7;56,7
03/08/2022;16:45:00;22,6;55,2
03/08/2022;17:00:00;22,5;55,1
03/08/2022;17:15:00;22,7;59,1
03/08/2022;17:30:00;23,0;59,5
03/08/2022;17:45:00;23,1;60,3
03/08/2022;18:00:00;23,1;61,4
03/08/2022;18:15:00;23,2;62,0
03/08/2022;18:30:00;23,2;62,6
03/08/2022;18:45:00;23,3;63,3
03/08/2022;19:00:00;23,3;64,0
03/08/2022;19:15:00;23,3;64,6
03/08/2022;19:30:00;23,4;65,0
03/08/2022;19:45:00;23,4;65,2
03/08/2022;20:00:00;23,4;65,5
03/08/2022;20:15:00;23,4;65,8
03/08/2022;20:30:00;23,4;65,8
03/08/2022;20:45:00;23,4;66,0
03/08/2022;21:00:00;23,4;66,0
03/08/2022;21:15:00;23,5;66,1
03/08/2022;21:30:00;23,5;66,2
03/08/2022;21:45:00;23,5;66,1
03/08/2022;22:00:00;23,5;66,1
03/08/2022;22:15:00;23,5;66,1
03/08/2022;22:30:00;23,5;66,1
03/08/2022;22:45:00;23,5;66,2
03/08/2022;23:00:00;23,5;66,4
03/08/2022;23:15:00;23,5;66,7
03/08/2022;23:30:00;23,5;66,7
03/08/2022;23:45:00;23,5;66,8
04/08/2022;00:00:00;23,5;66,8
04/08/2022;00:15:00;23,5;66,7
04/08/2022;00:30:00;23,5;66,7
04/08/2022;00:45:00;23,5;66,7
04/08/2022;01:00:00;23,6;66,7
04/08/2022;01:15:00;23,6;66,9
04/08/2022;01:30:00;23,6;67,1
04/08/2022;01:45:00;23,6;67,4
04/08/2022;02:00:00;23,6;67,6
04/08/2022;02:15:00;23,6;67,7
04/08/2022;02:30:00;23,6;67,7
04/08/2022;02:45:00;23,6;67,6
04/08/2022;03:00:00;23,6;67,5
04/08/2022;03:15:00;23,6;67,5
04/08/2022;03:30:00;23,6;67,5
04/08/2022;03:45:00;23,6;67,5
04/08/2022;04:00:00;23,6;67,4
04/08/2022;04:15:00;23,6;67,5
04/08/2022;04:30:00;23,6;67,6
04/08/2022;04:45:00;23,6;67,7
04/08/2022;05:00:00;23,6;68,0
04/08/2022;05:15:00;23,6;68,2
04/08/2022;05:30:00;23,6;68,3
04/08/2022;05:45:00;23,6;68,4
04/08/2022;06:00:00;23,6;68,4
04/08/2022;06:15:00;23,6;68,3
04/08/2022;06:30:00;23,6;68,2
04/08/2022;06:45:00;23,6;68,2
04/08/2022;07:00:00;23,6;68,2
04/08/2022;07:15:00;23,6;68,3
04/08/2022;07:30:00;23,7;68,4
04/08/2022;07:45:00;23,2;64,3
04/08/2022;08:00:00;23,0;59,6
04/08/2022;08:15:00;22,8;58,1
04/08/2022;08:30:00;22,7;58,9
04/08/2022;08:45:00;22,7;56,4
04/08/2022;09:00:00;22,6;56,3
04/08/2022;09:15:00;23,0;59,3
04/08/2022;09:30:00;23,2;62,4
04/08/2022;09:45:00;23,3;64,1
04/08/2022;10:00:00;23,4;65,3
04/08/2022;10:15:00;23,5;65,5
04/08/2022;10:30:00;23,5;65,5
04/08/2022;10:45:00;23,5;65,5
04/08/2022;11:00:00;23,5;65,5
04/08/2022;11:15:00;23,5;65,6
04/08/2022;11:30:00;23,5;65,8
04/08/2022;11:45:00;23,6;66,0
04/08/2022;12:00:00;23,6;65,9
04/08/2022;12:15:00;23,6;65,7
04/08/2022;12:30:00;23,6;65,5
04/08/2022;12:45:00;23,6;65,4
04/08/2022;13:00:00;23,6;65,2
04/08/2022;13:15:00;23,6;65,2
04/08/2022;13:30:00;23,6;65,1
04/08/2022;13:45:00;23,6;65,1
04/08/2022;14:00:00;23,6;64,9
04/08/2022;14:15:00;23,7;64,6
04/08/2022;14:30:00;23,7;64,6
04/08/2022;14:45:00;23,7;64,4
04/08/2022;15:00:00;23,7;64,3
04/08/2022;15:15:00;23,7;64,3
04/08/2022;15:30:00;23,7;64,3
04/08/2022;15:45:00;23,7;64,2
04/08/2022;16:00:00;23,8;64,3
04/08/2022;16:15:00;23,8;64,2
04/08/2022;16:30:00;23,8;64,2
04/08/2022;16:45:00;23,8;64,0
04/08/2022;17:00:00;23,7;63,8
04/08/2022;17:15:00;23,3;61,1
04/08/2022;17:30:00;23,5;61,7
04/08/2022;17:45:00;23,6;61,8
04/08/2022;18:00:00;23,7;62,3
04/08/2022;18:15:00;23,7;63,0
04/08/2022;18:30:00;23,7;63,4
04/08/2022;18:45:00;23,8;63,6
04/08/2022;19:00:00;23,8;64,0
04/08/2022;19:15:00;23,8;64,2
04/08/2022;19:30:00;23,8;64,3
04/08/2022;19:45:00;23,8;64,4
04/08/2022;20:00:00;23,9;64,5
04/08/2022;20:15:00;23,9;64,7
04/08/2022;20:30:00;23,9;64,8
04/08/2022;20:45:00;23,9;64,9
04/08/2022;21:00:00;23,9;65,1
04/08/2022;21:15:00;23,9;65,3
04/08/2022;21:30:00;23,9;65,3
04/08/2022;21:45:00;23,9;65,3
04/08/2022;22:00:00;23,9;65,3
04/08/2022;22:15:00;24,0;65,4
04/08/2022;22:30:00;23,9;65,3
04/08/2022;22:45:00;24,0;65,3
04/08/2022;23:00:00;24,0;65,5
04/08/2022;23:15:00;23,9;65,6
04/08/2022;23:30:00;24,0;65,7
04/08/2022;23:45:00;24,0;65,7
05/08/2022;00:00:00;24,0;65,7
05/08/2022;00:15:00;24,0;65,8
05/08/2022;00:30:00;24,0;65,8
05/08/2022;00:45:00;24,0;65,8
05/08/2022;01:00:00;24,0;66,0
05/08/2022;01:15:00;24,0;66,1
05/08/2022;01:30:00;24,0;66,2
05/08/2022;01:45:00;24,0;66,4
05/08/2022;02:00:00;24,0;66,5
05/08/2022;02:15:00;24,0;66,6
05/08/2022;02:30:00;24,0;66,6
05/08/2022;02:45:00;24,0;66,8
05/08/2022;03:00:00;24,0;66,7
05/08/2022;03:15:00;24,0;66,9
05/08/2022;03:30:00;24,0;67,0
05/08/2022;03:45:00;24,0;67,0
05/08/2022;04:00:00;24,0;67,2
05/08/2022;04:15:00;24,0;67,3
05/08/2022;04:30:00;24,0;67,3
05/08/2022;04:45:00;24,0;67,2
05/08/2022;05:00:00;24,0;67,2
05/08/2022;05:15:00;24,0;67,1
05/08/2022;05:30:00;24,0;67,0
05/08/2022;05:45:00;24,0;67,0
05/08/2022;06:00:00;24,0;67,0
05/08/2022;06:15:00;24,0;67,0
05/08/2022;06:30:00;24,0;67,0
05/08/2022;06:45:00;24,0;67,0
05/08/2022;07:00:00;24,0;67,0
05/08/2022;07:15:00;24,0;67,0
05/08/2022;07:30:00;24,0;67,1
05/08/2022;07:45:00;24,0;67,1
05/08/2022;08:00:00;24,0;67,1
05/08/2022;08:15:00;24,0;67,2
05/08/2022;08:30:00;24,0;67,2
05/08/2022;08:45:00;24,0;67,2
05/08/2022;09:00:00;24,0;67,2
05/08/2022;09:15:00;23,7;64,5
05/08/2022;09:30:00;23,4;59,9
05/08/2022;09:45:00;23,3;58,0
05/08/2022;10:00:00;23,1;57,4
05/08/2022;10:15:00;23,0;57,2
05/08/2022;10:30:00;23,0;56,0
05/08/2022;10:45:00;22,9;57,4
05/08/2022;11:00:00;22,8;56,1
05/08/2022;11:15:00;22,8;55,2
05/08/2022;11:30:00;22,7;56,3
05/08/2022;11:45:00;22,6;56,8
05/08/2022;12:00:00;22,6;55,3
05/08/2022;12:15:00;22,6;54,6
05/08/2022;12:30:00;22,6;56,5
05/08/2022;12:45:00;22,5;57,2
05/08/2022;13:00:00;22,5;56,3
05/08/2022;13:15:00;22,5;54,9
05/08/2022;13:30:00;22,5;56,0
05/08/2022;13:45:00;22,4;56,6
05/08/2022;14:00:00;22,4;57,6
05/08/2022;14:15:00;22,5;56,4
05/08/2022;14:30:00;22,4;55,8
05/08/2022;14:45:00;22,4;55,4
05/08/2022;15:00:00;22,3;56,8
05/08/2022;15:15:00;22,3;57,2
05/08/2022;15:30:00;22,3;56,4
05/08/2022;15:45:00;22,2;54,7
05/08/2022;16:00:00;22,2;54,7
05/08/2022;16:15:00;22,2;55,3
05/08/2022;16:30:00;22,1;56,1
05/08/2022;16:45:00;22,1;57,0
05/08/2022;17:00:00;22,0;57,2
05/08/2022;17:15:00;22,1;56,0
05/08/2022;17:30:00;22,1;55,0
05/08/2022;17:45:00;22,1;55,6
05/08/2022;18:00:00;22,0;56,6
05/08/2022;18:15:00;22,0;56,9
05/08/2022;18:30:00;21,9;57,5
05/08/2022;18:45:00;21,9;56,9
05/08/2022;19:00:00;22,3;57,1
05/08/2022;19:15:00;22,6;58,9
05/08/2022;19:30:00;22,8;60,4
05/08/2022;19:45:00;22,9;61,5
05/08/2022;20:00:00;23,0;61,7
05/08/2022;20:15:00;23,0;62,4
05/08/2022;20:30:00;23,0;62,8
05/08/2022;20:45:00;23,1;63,0
05/08/2022;21:00:00;23,1;63,2
05/08/2022;21:15:00;23,1;63,4
05/08/2022;21:30:00;23,1;63,8
05/08/2022;21:45:00;23,1;64,0
05/08/2022;22:00:00;23,2;64,2
05/08/2022;22:15:00;23,2;64,4
05/08/2022;22:30:00;23,2;64,5
05/08/2022;22:45:00;23,2;64,7
05/08/2022;23:00:00;23,2;64,7
05/08/2022;23:15:00;23,2;64,8
05/08/2022;23:30:00;23,2;64,8
05/08/2022;23:45:00;23,2;64,7
06/08/2022;00:00:00;23,2;64,7
06/08/2022;00:15:00;23,2;64,7
06/08/2022;00:30:00;23,2;64,7
06/08/2022;00:45:00;23,2;64,6
06/08/2022;01:00:00;23,3;64,6
06/08/2022;01:15:00;23,2;64,5
06/08/2022;01:30:00;23,2;64,5
06/08/2022;01:45:00;23,3;64,5
06/08/2022;02:00:00;23,3;64,5
06/08/2022;02:15:00;23,3;64,3
06/08/2022;02:30:00;23,3;64,0
06/08/2022;02:45:00;23,3;64,1
06/08/2022;03:00:00;23,3;63,8
06/08/2022;03:15:00;23,3;63,6
06/08/2022;03:30:00;23,3;63,6
06/08/2022;03:45:00;23,3;63,7
06/08/2022;04:00:00;23,3;63,6
06/08/2022;04:15:00;23,3;63,5
06/08/2022;04:30:00;23,3;63,5
06/08/2022;04:45:00;23,3;63,6
06/08/2022;05:00:00;23,3;63,6
06/08/2022;05:15:00;23,3;63,5
06/08/2022;05:30:00;23,3;63,6
06/08/2022;05:45:00;23,3;63,6
06/08/2022;06:00:00;23,3;63,7
06/08/2022;06:15:00;23,3;63,7
06/08/2022;06:30:00;23,3;63,7
06/08/2022;06:45:00;23,3;63,7
06/08/2022;07:00:00;23,3;63,8
06/08/2022;07:15:00;23,3;63,8
06/08/2022;07:30:00;23,3;63,8
06/08/2022;07:45:00;23,3;63,8
06/08/2022;08:00:00;23,3;63,8
06/08/2022;08:15:00;23,3;63,8
06/08/2022;08:30:00;23,3;63,9
06/08/2022;08:45:00;23,3;64,0
06/08/2022;09:00:00;23,3;64,0
06/08/2022;09:15:00;23,3;64,1
06/08/2022;09:30:00;23,3;64,6
06/08/2022;09:45:00;23,0;59,3
06/08/2022;10:00:00;22,7;57,6
06/08/2022;10:15:00;22,5;58,2
06/08/2022;10:30:00;22,4;58,9
06/08/2022;10:45:00;22,3;58,9
06/08/2022;11:00:00;22,2;58,0
06/08/2022;11:15:00;22,2;56,7
06/08/2022;11:30:00;22,1;55,4
06/08/2022;11:45:00;22,1;56,4
06/08/2022;12:00:00;22,0;56,8
06/08/2022;12:15:00;22,0;57,2
06/08/2022;12:30:00;21,9;58,2
06/08/2022;12:45:00;21,9;57,6
06/08/2022;13:00:00;21,9;56,3
06/08/2022;13:15:00;21,9;54,9
06/08/2022;13:30:00;21,8;53,8
06/08/2022;13:45:00;21,8;54,9
06/08/2022;14:00:00;21,7;55,5
06/08/2022;14:15:00;21,7;56,6
06/08/2022;14:30:00;21,6;57,1
06/08/2022;14:45:00;21,6;57,6
06/08/2022;15:00:00;21,6;57,2
06/08/2022;15:15:00;21,6;55,9
06/08/2022;15:30:00;21,6;55,8
06/08/2022;15:45:00;21,6;55,0
06/08/2022;16:00:00;21,6;54,9
06/08/2022;16:15:00;21,6;55,6
06/08/2022;16:30:00;21,6;55,7
06/08/2022;16:45:00;22,1;55,7
06/08/2022;17:00:00;22,3;55,9
06/08/2022;17:15:00;22,4;56,6
06/08/2022;17:30:00;22,5;57,2
06/08/2022;17:45:00;22,6;58,8
06/08/2022;18:00:00;22,7;59,9
06/08/2022;18:15:00;22,7;60,5
06/08/2022;18:30:00;22,7;60,9
06/08/2022;18:45:00;22,7;61,4
06/08/2022;19:00:00;22,8;61,5
06/08/2022;19:15:00;22,8;61,6
06/08/2022;19:30:00;22,8;61,7
06/08/2022;19:45:00;22,8;61,9
06/08/2022;20:00:00;22,8;62,3
06/08/2022;20:15:00;22,9;62,4
06/08/2022;20:30:00;22,9;62,5
06/08/2022;20:45:00;22,9;62,7
06/08/2022;21:00:00;22,9;62,6
06/08/2022;21:15:00;22,9;62,9
06/08/2022;21:30:00;22,9;63,2
06/08/2022;21:45:00;22,9;63,5
06/08/2022;22:00:00;23,0;63,8
06/08/2022;22:15:00;23,0;64,0
06/08/2022;22:30:00;23,0;63,8
06/08/2022;22:45:00;23,0;63,5
06/08/2022;23:00:00;23,0;63,2
06/08/2022;23:15:00;23,0;62,8
06/08/2022;23:30:00;23,0;62,6
06/08/2022;23:45:00;23,0;62,6
07/08/2022;00:00:00;23,0;62,5
07/08/2022;00:15:00;23,0;62,5
07/08/2022;00:30:00;23,0;62,6
07/08/2022;00:45:00;23,0;62,9
07/08/2022;01:00:00;23,0;63,2
07/08/2022;01:15:00;23,0;63,7
07/08/2022;01:30:00;23,0;64,0
07/08/2022;01:45:00;23,0;64,1
07/08/2022;02:00:00;23,0;64,3
07/08/2022;02:15:00;23,0;64,4
07/08/2022;02:30:00;23,1;64,6
07/08/2022;02:45:00;23,0;64,7
07/08/2022;03:00:00;23,1;64,8
07/08/2022;03:15:00;23,1;64,8
07/08/2022;03:30:00;23,1;64,8
07/08/2022;03:45:00;23,1;64,7
07/08/2022;04:00:00;23,1;64,7
07/08/2022;04:15:00;23,1;64,7
07/08/2022;04:30:00;23,1;64,8
07/08/2022;04:45:00;23,1;64,7
07/08/2022;05:00:00;23,1;64,8
07/08/2022;05:15:00;23,1;64,8
07/08/2022;05:30:00;23,1;64,9
07/08/2022;05:45:00;23,1;64,9
07/08/2022;06:00:00;23,1;64,8
07/08/2022;06:15:00;23,1;64,8
07/08/2022;06:30:00;23,1;64,7
07/08/2022;06:45:00;23,1;64,7
07/08/2022;07:00:00;23,1;64,7
07/08/2022;07:15:00;23,1;64,7
07/08/2022;07:30:00;23,1;64,9
07/08/2022;07:45:00;23,1;64,9
07/08/2022;08:00:00;23,1;65,0
07/08/2022;08:15:00;23,1;65,1
07/08/2022;08:30:00;23,1;65,1
07/08/2022;08:45:00;23,1;65,2
07/08/2022;09:00:00;23,1;65,3
07/08/2022;09:15:00;23,1;65,6
07/08/2022;09:30:00;23,1;65,7
07/08/2022;09:45:00;23,1;65,8
07/08/2022;10:00:00;23,1;65,8
07/08/2022;10:15:00;23,1;65,8
07/08/2022;10:30:00;23,1;66,6
07/08/2022;10:45:00;22,8;60,2
07/08/2022;11:00:00;22,6;58,3
07/08/2022;11:15:00;22,4;59,6
07/08/2022;11:30:00;22,2;59,7
07/08/2022;11:45:00;22,1;59,3
07/08/2022;12:00:00;22,1;58,7
07/08/2022;12:15:00;22,1;56,5
07/08/2022;12:30:00;22,0;55,5
07/08/2022;12:45:00;22,0;56,6
07/08/2022;13:00:00;21,9;57,2
07/08/2022;13:15:00;21,9;57,9
07/08/2022;13:30:00;21,9;59,1
07/08/2022;13:45:00;21,9;58,7
07/08/2022;14:00:00;21,8;58,5
07/08/2022;14:15:00;21,8;57,9
07/08/2022;14:30:00;21,8;56,1
07/08/2022;14:45:00;21,8;55,5
07/08/2022;15:00:00;21,7;55,7
07/08/2022;15:15:00;21,7;55,8
07/08/2022;15:30:00;21,6;55,5
07/08/2022;15:45:00;21,5;56,2
07/08/2022;16:00:00;21,5;56,4
07/08/2022;16:15:00;21,5;57,0
07/08/2022;16:30:00;21,6;54,2
07/08/2022;16:45:00;22,0;56,9
07/08/2022;17:00:00;22,3;57,3
07/08/2022;17:15:00;22,4;58,3
07/08/2022;17:30:00;22,5;59,5
07/08/2022;17:45:00;22,5;59,9
07/08/2022;18:00:00;22,6;60,1
07/08/2022;18:15:00;22,6;60,2
07/08/2022;18:30:00;22,6;60,3
07/08/2022;18:45:00;22,7;60,4
07/08/2022;19:00:00;22,7;60,6
07/08/2022;19:15:00;22,7;60,8
07/08/2022;19:30:00;22,7;60,8
07/08/2022;19:45:00;22,8;60,9
07/08/2022;20:00:00;22,8;61,2
