Localité;;"T06M3E1 [°C]";"T06M3E1 [%HR]"
02/08/2022;01:00:00;24,0;65,3
02/08/2022;01:15:00;24,0;65,3
02/08/2022;01:30:00;24,0;65,4
02/08/2022;01:45:00;24,0;65,4
02/08/2022;02:00:00;24,0;65,4
02/08/2022;02:15:00;24,0;65,3
02/08/2022;02:30:00;24,0;65,4
02/08/2022;02:45:00;24,0;65,4
02/08/2022;03:00:00;24,0;65,4
02/08/2022;03:15:00;24,0;65,5
02/08/2022;03:30:00;24,0;65,5
02/08/2022;03:45:00;24,0;65,5
02/08/2022;04:00:00;24,0;65,5
02/08/2022;04:15:00;24,0;65,5
02/08/2022;04:30:00;24,0;65,5
02/08/2022;04:45:00;23,9;65,5
02/08/2022;05:00:00;23,9;65,5
02/08/2022;05:15:00;23,9;65,6
02/08/2022;05:30:00;23,9;65,6
02/08/2022;05:45:00;23,9;65,6
02/08/2022;06:00:00;23,9;65,6
02/08/2022;06:15:00;23,9;65,7
02/08/2022;06:30:00;23,9;65,6
02/08/2022;06:45:00;23,9;65,6
02/08/2022;07:00:00;23,9;65,7
02/08/2022;07:15:00;23,9;65,7
02/08/2022;07:30:00;23,9;65,7
02/08/2022;07:45:00;23,9;65,7
02/08/2022;08:00:00;23,9;65,7
02/08/2022;08:15:00;23,9;65,7
02/08/2022;08:30:00;23,9;65,8
02/08/2022;08:45:00;23,9;65,8
02/08/2022;09:00:00;23,9;65,9
02/08/2022;09:15:00;23,9;65,9
02/08/2022;09:30:00;23,9;66,1
02/08/2022;09:45:00;23,9;66,2
02/08/2022;10:00:00;23,7;64,3
02/08/2022;10:15:00;23,5;61,0
02/08/2022;10:30:00;23,3;59,3
02/08/2022;10:45:00;23,2;57,9
02/08/2022;11:00:00;23,1;58,6
02/08/2022;11:15:00;23,1;57,7
02/08/2022;11:30:00;23,0;56,9
02/08/2022;11:45:00;23,0;56,8
02/08/2022;12:00:00;23,0;57,1
02/08/2022;12:15:00;22,9;56,5
02/08/2022;12:30:00;22,9;55,8
02/08/2022;12:45:00;22,9;55,8
02/08/2022;13:00:00;22,8;55,5
02/08/2022;13:15:00;22,8;55,6
02/08/2022;13:30:00;22,8;55,4
02/08/2022;13:45:00;22,8;55,0
02/08/2022;14:00:00;22,7;54,5
02/08/2022;14:15:00;22,7;54,6
02/08/2022;14:30:00;22,7;54,8
02/08/2022;14:45:00;22,8;55,9
02/08/2022;15:00:00;22,8;55,5
02/08/2022;15:15:00;22,8;57,2
02/08/2022;15:30:00;23,2;59,1
02/08/2022;15:45:00;23,1;57,6
02/08/2022;16:00:00;23,0;56,6
02/08/2022;16:15:00;22,9;55,5
02/08/2022;16:30:00;22,8;54,4
02/08/2022;16:45:00;22,8;55,8
02/08/2022;17:00:00;22,8;54,2
02/08/2022;17:15:00;22,7;53,7
02/08/2022;17:30:00;22,8;54,3
02/08/2022;17:45:00;23,1;56,9
02/08/2022;18:00:00;23,3;60,1
02/08/2022;18:15:00;23,4;58,8
02/08/2022;18:30:00;23,5;58,7
02/08/2022;18:45:00;23,5;59,1
02/08/2022;19:00:00;23,5;60,4
02/08/2022;19:15:00;23,6;61,3
02/08/2022;19:30:00;23,6;61,5
02/08/2022;19:45:00;23,6;61,8
02/08/2022;20:00:00;23,7;62,0
02/08/2022;20:15:00;23,7;62,1
02/08/2022;20:30:00;23,7;62,4
02/08/2022;20:45:00;23,7;62,7
02/08/2022;21:00:00;23,7;62,9
02/08/2022;21:15:00;23,7;62,9
02/08/2022;21:30:00;23,7;63,2
02/08/2022;21:45:00;23,8;63,2
02/08/2022;22:00:00;23,8;63,3
02/08/2022;22:15:00;23,8;63,4
02/08/2022;22:30:00;23,8;63,4
02/08/2022;22:45:00;23,8;63,5
02/08/2022;23:00:00;23,8;63,4
02/08/2022;23:15:00;23,8;63,3
02/08/2022;23:30:00;23,8;63,2
02/08/2022;23:45:00;23,8;63,2
03/08/2022;00:00:00;23,8;63,2
03/08/2022;00:15:00;23,8;63,2
03/08/2022;00:30:00;23,8;63,2
03/08/2022;00:45:00;23,8;63,2
03/08/2022;01:00:00;23,9;63,3
03/08/2022;01:15:00;23,8;63,4
03/08/2022;01:30:00;23,9;63,4
03/08/2022;01:45:00;23,9;63,4
03/08/2022;02:00:00;23,9;63,4
03/08/2022;02:15:00;23,9;63,4
03/08/2022;02:30:00;23,9;63,4
03/08/2022;02:45:00;23,9;63,4
03/08/2022;03:00:00;23,9;63,5
03/08/2022;03:15:00;23,9;63,5
03/08/2022;03:30:00;23,9;63,5
03/08/2022;03:45:00;23,9;63,5
03/08/2022;04:00:00;23,9;63,6
03/08/2022;04:15:00;23,9;63,6
03/08/2022;04:30:00;23,9;63,6
03/08/2022;04:45:00;23,9;63,7
03/08/2022;05:00:00;23,9;63,7
03/08/2022;05:15:00;23,9;63,8
03/08/2022;05:30:00;23,9;63,8
03/08/2022;05:45:00;23,9;63,8
03/08/2022;06:00:00;23,9;63,9
03/08/2022;06:15:00;23,9;64,0
03/08/2022;06:30:00;23,9;64,0
03/08/2022;06:45:00;23,9;64,0
03/08/2022;07:00:00;23,9;64,1
03/08/2022;07:15:00;23,9;64,1
03/08/2022;07:30:00;23,9;64,2
03/08/2022;07:45:00;23,9;64,3
03/08/2022;08:00:00;23,9;64,3
03/08/2022;08:15:00;23,9;64,4
03/08/2022;08:30:00;23,9;64,4
03/08/2022;08:45:00;23,9;64,4
03/08/2022;09:00:00;23,9;64,6
03/08/2022;09:15:00;23,9;65,0
03/08/2022;09:30:00;23,6;61,0
03/08/2022;09:45:00;23,4;58,7
03/08/2022;10:00:00;23,2;57,1
03/08/2022;10:15:00;23,1;55,9
03/08/2022;10:30:00;23,0;55,3
03/08/2022;10:45:00;23,0;54,7
03/08/2022;11:00:00;23,0;58,0
03/08/2022;11:15:00;22,9;59,8
03/08/2022;11:30:00;23,0;60,3
03/08/2022;11:45:00;22,9;61,1
03/08/2022;12:00:00;23,2;63,8
03/08/2022;12:15:00;23,0;62,0
03/08/2022;12:30:00;23,0;63,5
03/08/2022;12:45:00;23,0;62,8
03/08/2022;13:00:00;22,9;62,2
03/08/2022;13:15:00;22,9;61,9
03/08/2022;13:30:00;23,0;62,6
03/08/2022;13:45:00;23,0;63,1
03/08/2022;14:00:00;23,1;63,5
03/08/2022;14:15:00;23,2;63,8
03/08/2022;14:30:00;23,5;66,2
03/08/2022;14:45:00;23,4;65,0
03/08/2022;15:00:00;23,5;64,8
03/08/2022;15:15:00;23,4;63,4
03/08/2022;15:30:00;23,5;64,1
03/08/2022;15:45:00;23,4;63,0
03/08/2022;16:00:00;23,3;63,0
03/08/2022;16:15:00;23,3;62,4
03/08/2022;16:30:00;23,3;61,9
03/08/2022;16:45:00;23,2;61,1
03/08/2022;17:00:00;23,2;60,2
03/08/2022;17:15:00;23,3;61,4
03/08/2022;17:30:00;23,5;62,1
03/08/2022;17:45:00;23,6;63,0
03/08/2022;18:00:00;23,7;63,3
03/08/2022;18:15:00;23,8;63,7
03/08/2022;18:30:00;23,8;64,1
03/08/2022;18:45:00;23,8;64,4
03/08/2022;19:00:00;23,9;64,8
03/08/2022;19:15:00;23,9;64,9
03/08/2022;19:30:00;23,9;65,1
03/08/2022;19:45:00;23,9;65,4
03/08/2022;20:00:00;23,9;65,4
03/08/2022;20:15:00;23,9;65,5
03/08/2022;20:30:00;23,9;65,7
03/08/2022;20:45:00;24,0;65,8
03/08/2022;21:00:00;24,0;65,8
03/08/2022;21:15:00;24,0;65,8
03/08/2022;21:30:00;24,0;65,7
03/08/2022;21:45:00;24,0;65,6
03/08/2022;22:00:00;24,0;65,5
03/08/2022;22:15:00;24,0;65,5
03/08/2022;22:30:00;24,0;65,5
03/08/2022;22:45:00;24,0;65,6
03/08/2022;23:00:00;24,0;65,7
03/08/2022;23:15:00;24,0;65,6
03/08/2022;23:30:00;24,0;65,6
03/08/2022;23:45:00;24,1;65,6
04/08/2022;00:00:00;24,0;65,6
04/08/2022;00:15:00;24,1;65,6
04/08/2022;00:30:00;24,0;65,7
04/08/2022;00:45:00;24,1;65,7
04/08/2022;01:00:00;24,1;65,9
04/08/2022;01:15:00;24,1;66,0
04/08/2022;01:30:00;24,1;65,9
04/08/2022;01:45:00;24,1;66,0
04/08/2022;02:00:00;24,1;65,9
04/08/2022;02:15:00;24,1;65,9
04/08/2022;02:30:00;24,1;66,0
04/08/2022;02:45:00;24,1;66,0
04/08/2022;03:00:00;24,1;66,1
04/08/2022;03:15:00;24,1;66,2
04/08/2022;03:30:00;24,1;66,2
04/08/2022;03:45:00;24,1;66,4
04/08/2022;04:00:00;24,1;66,4
04/08/2022;04:15:00;24,1;66,5
04/08/2022;04:30:00;24,1;66,5
04/08/2022;04:45:00;24,1;66,4
04/08/2022;05:00:00;24,1;66,5
04/08/2022;05:15:00;24,1;66,5
04/08/2022;05:30:00;24,1;66,5
04/08/2022;05:45:00;24,1;66,5
04/08/2022;06:00:00;24,1;66,6
04/08/2022;06:15:00;24,1;66,7
04/08/2022;06:30:00;24,1;66,7
04/08/2022;06:45:00;24,1;66,8
04/08/2022;07:00:00;24,1;66,8
04/08/2022;07:15:00;24,1;66,8
04/08/2022;07:30:00;24,1;66,8
04/08/2022;07:45:00;23,9;64,1
04/08/2022;08:00:00;23,6;61,5
04/08/2022;08:15:00;23,4;59,6
04/08/2022;08:30:00;23,3;58,5
04/08/2022;08:45:00;23,2;57,8
04/08/2022;09:00:00;23,2;58,1
04/08/2022;09:15:00;23,5;59,5
04/08/2022;09:30:00;23,7;60,2
04/08/2022;09:45:00;23,7;61,2
04/08/2022;10:00:00;23,8;62,5
04/08/2022;10:15:00;23,9;63,3
04/08/2022;10:30:00;23,9;63,8
04/08/2022;10:45:00;23,9;64,2
04/08/2022;11:00:00;23,9;64,4
04/08/2022;11:15:00;23,8;62,7
04/08/2022;11:30:00;23,5;60,5
04/08/2022;11:45:00;23,4;60,1
04/08/2022;12:00:00;23,4;60,3
04/08/2022;12:15:00;23,4;60,4
04/08/2022;12:30:00;23,4;61,5
04/08/2022;12:45:00;23,7;62,6
04/08/2022;13:00:00;23,5;61,2
04/08/2022;13:15:00;23,5;60,8
04/08/2022;13:30:00;23,4;60,2
04/08/2022;13:45:00;23,4;60,0
04/08/2022;14:00:00;23,5;59,4
04/08/2022;14:15:00;23,6;60,8
04/08/2022;14:30:00;23,7;61,2
04/08/2022;14:45:00;23,6;60,0
04/08/2022;15:00:00;23,6;59,8
04/08/2022;15:15:00;23,7;59,4
04/08/2022;15:30:00;23,6;59,2
04/08/2022;15:45:00;23,7;59,7
04/08/2022;16:00:00;23,9;60,6
04/08/2022;16:15:00;24,1;61,4
04/08/2022;16:30:00;24,2;61,7
04/08/2022;16:45:00;24,2;62,0
04/08/2022;17:00:00;24,2;62,3
04/08/2022;17:15:00;24,2;62,4
04/08/2022;17:30:00;24,2;62,6
04/08/2022;17:45:00;24,2;62,7
04/08/2022;18:00:00;24,2;62,9
04/08/2022;18:15:00;24,2;63,0
04/08/2022;18:30:00;24,3;63,1
04/08/2022;18:45:00;24,3;63,3
04/08/2022;19:00:00;24,3;63,4
04/08/2022;19:15:00;24,3;63,5
04/08/2022;19:30:00;24,3;63,6
04/08/2022;19:45:00;24,3;63,7
04/08/2022;20:00:00;24,3;63,8
04/08/2022;20:15:00;24,3;63,9
04/08/2022;20:30:00;24,3;64,0
04/08/2022;20:45:00;24,3;64,0
04/08/2022;21:00:00;24,3;64,1
04/08/2022;21:15:00;24,3;64,2
04/08/2022;21:30:00;24,3;64,3
04/08/2022;21:45:00;24,3;64,4
04/08/2022;22:00:00;24,4;64,4
04/08/2022;22:15:00;24,4;64,5
04/08/2022;22:30:00;24,4;64,5
04/08/2022;22:45:00;24,4;64,6
04/08/2022;23:00:00;24,4;64,7
04/08/2022;23:15:00;24,4;64,7
04/08/2022;23:30:00;24,4;64,8
04/08/2022;23:45:00;24,4;64,8
05/08/2022;00:00:00;24,4;64,8
05/08/2022;00:15:00;24,4;64,9
05/08/2022;00:30:00;24,4;64,9
05/08/2022;00:45:00;24,4;64,9
05/08/2022;01:00:00;24,4;65,0
05/08/2022;01:15:00;24,4;65,1
05/08/2022;01:30:00;24,4;65,1
05/08/2022;01:45:00;24,4;65,2
05/08/2022;02:00:00;24,4;65,2
05/08/2022;02:15:00;24,4;65,2
05/08/2022;02:30:00;24,4;65,3
05/08/2022;02:45:00;24,4;65,4
05/08/2022;03:00:00;24,4;65,4
05/08/2022;03:15:00;24,4;65,5
05/08/2022;03:30:00;24,4;65,4
05/08/2022;03:45:00;24,4;65,4
05/08/2022;04:00:00;24,4;65,5
05/08/2022;04:15:00;24,4;65,5
05/08/2022;04:30:00;24,4;65,5
05/08/2022;04:45:00;24,4;65,6
05/08/2022;05:00:00;24,4;65,6
05/08/2022;05:15:00;24,4;65,7
05/08/2022;05:30:00;24,4;65,7
05/08/2022;05:45:00;24,4;65,7
05/08/2022;06:00:00;24,4;65,7
05/08/2022;06:15:00;24,4;65,8
05/08/2022;06:30:00;24,4;65,8
05/08/2022;06:45:00;24,4;65,8
05/08/2022;07:00:00;24,4;65,8
05/08/2022;07:15:00;24,4;65,8
05/08/2022;07:30:00;24,4;65,8
05/08/2022;07:45:00;24,4;65,9
05/08/2022;08:00:00;24,4;65,8
05/08/2022;08:15:00;24,4;65,9
05/08/2022;08:30:00;24,4;66,0
05/08/2022;08:45:00;24,4;66,0
05/08/2022;09:00:00;24,4;66,0
05/08/2022;09:15:00;24,3;64,7
05/08/2022;09:30:00;24,0;61,3
05/08/2022;09:45:00;23,8;59,2
05/08/2022;10:00:00;23,6;57,8
05/08/2022;10:15:00;23,5;56,9
05/08/2022;10:30:00;23,4;56,3
05/08/2022;10:45:00;23,4;55,8
05/08/2022;11:00:00;23,4;55,2
05/08/2022;11:15:00;23,3;54,9
05/08/2022;11:30:00;23,3;54,7
05/08/2022;11:45:00;23,3;54,1
05/08/2022;12:00:00;23,2;53,7
05/08/2022;12:15:00;23,2;53,4
05/08/2022;12:30:00;23,2;53,2
05/08/2022;12:45:00;23,2;52,9
05/08/2022;13:00:00;23,1;52,5
05/08/2022;13:15:00;23,2;52,3
05/08/2022;13:30:00;23,2;52,2
05/08/2022;13:45:00;23,2;52,3
05/08/2022;14:00:00;23,2;52,3
05/08/2022;14:15:00;23,2;52,5
05/08/2022;14:30:00;23,2;52,3
05/08/2022;14:45:00;23,2;51,9
05/08/2022;15:00:00;23,2;51,5
05/08/2022;15:15:00;23,1;51,0
05/08/2022;15:30:00;23,1;51,1
05/08/2022;15:45:00;23,1;50,8
05/08/2022;16:00:00;23,1;50,7
05/08/2022;16:15:00;23,1;50,9
05/08/2022;16:30:00;23,1;50,7
05/08/2022;16:45:00;23,1;50,9
05/08/2022;17:00:00;23,1;50,8
05/08/2022;17:15:00;23,1;50,5
05/08/2022;17:30:00;23,1;50,1
05/08/2022;17:45:00;23,0;49,9
05/08/2022;18:00:00;23,1;50,0
05/08/2022;18:15:00;23,0;49,8
05/08/2022;18:30:00;23,0;49,7
05/08/2022;18:45:00;23,0;49,7
05/08/2022;19:00:00;23,2;50,7
05/08/2022;19:15:00;23,4;51,6
05/08/2022;19:30:00;23,5;52,2
05/08/2022;19:45:00;23,6;52,7
05/08/2022;20:00:00;23,6;53,2
05/08/2022;20:15:00;23,7;53,6
05/08/2022;20:30:00;23,7;54,0
05/08/2022;20:45:00;23,7;54,4
05/08/2022;21:00:00;23,7;54,6
05/08/2022;21:15:00;23,8;54,9
05/08/2022;21:30:00;23,8;55,2
05/08/2022;21:45:00;23,8;55,5
05/08/2022;22:00:00;23,8;55,8
05/08/2022;22:15:00;23,8;56,0
05/08/2022;22:30:00;23,8;56,2
05/08/2022;22:45:00;23,8;56,4
05/08/2022;23:00:00;23,8;56,6
05/08/2022;23:15:00;23,8;56,8
05/08/2022;23:30:00;23,8;57,0
05/08/2022;23:45:00;23,9;57,2
06/08/2022;00:00:00;23,9;57,4
06/08/2022;00:15:00;23,9;57,5
06/08/2022;00:30:00;23,9;57,7
06/08/2022;00:45:00;23,9;57,9
06/08/2022;01:00:00;23,9;58,0
06/08/2022;01:15:00;23,9;58,2
06/08/2022;01:30:00;23,9;58,4
06/08/2022;01:45:00;23,9;58,5
06/08/2022;02:00:00;23,9;58,6
06/08/2022;02:15:00;23,9;58,7
06/08/2022;02:30:00;23,9;58,9
06/08/2022;02:45:00;23,9;59,0
06/08/2022;03:00:00;23,9;59,1
06/08/2022;03:15:00;23,9;59,2
06/08/2022;03:30:00;23,9;59,3
06/08/2022;03:45:00;23,9;59,5
06/08/2022;04:00:00;23,9;59,5
06/08/2022;04:15:00;23,9;59,7
06/08/2022;04:30:00;23,9;59,8
06/08/2022;04:45:00;23,9;59,9
06/08/2022;05:00:00;23,9;60,0
06/08/2022;05:15:00;23,8;60,1
06/08/2022;05:30:00;23,8;60,2
06/08/2022;05:45:00;23,8;60,3
06/08/2022;06:00:00;23,8;60,3
06/08/2022;06:15:00;23,8;60,4
06/08/2022;06:30:00;23,8;60,5
06/08/2022;06:45:00;23,8;60,6
06/08/2022;07:00:00;23,8;60,8
06/08/2022;07:15:00;23,8;60,8
06/08/2022;07:30:00;23,8;61,0
06/08/2022;07:45:00;23,8;61,0
06/08/2022;08:00:00;23,8;61,1
06/08/2022;08:15:00;23,8;61,1
06/08/2022;08:30:00;23,8;61,2
06/08/2022;08:45:00;23,8;61,3
06/08/2022;09:00:00;23,8;61,4
06/08/2022;09:15:00;23,8;61,4
06/08/2022;09:30:00;23,8;61,6
06/08/2022;09:45:00;23,5;58,5
06/08/2022;10:00:00;23,2;55,8
06/08/2022;10:15:00;23,0;54,2
06/08/2022;10:30:00;22,9;53,0
06/08/2022;10:45:00;22,8;52,3
06/08/2022;11:00:00;22,7;51,7
06/08/2022;11:15:00;22,6;51,3
06/08/2022;11:30:00;22,6;51,1
06/08/2022;11:45:00;22,6;50,6
06/08/2022;12:00:00;22,5;50,5
06/08/2022;12:15:00;22,5;50,5
06/08/2022;12:30:00;22,5;50,1
06/08/2022;12:45:00;22,5;50,1
06/08/2022;13:00:00;22,5;49,8
06/08/2022;13:15:00;22,4;49,8
06/08/2022;13:30:00;22,5;50,5
06/08/2022;13:45:00;22,5;50,7
06/08/2022;14:00:00;22,6;51,0
06/08/2022;14:15:00;22,6;51,4
06/08/2022;14:30:00;22,6;51,3
06/08/2022;14:45:00;22,6;51,5
06/08/2022;15:00:00;22,7;51,3
06/08/2022;15:15:00;22,7;51,4
06/08/2022;15:30:00;22,7;51,3
06/08/2022;15:45:00;22,7;51,6
06/08/2022;16:00:00;22,7;51,4
06/08/2022;16:15:00;22,7;51,2
06/08/2022;16:30:00;22,7;51,8
06/08/2022;16:45:00;23,0;52,3
06/08/2022;17:00:00;23,1;52,9
06/08/2022;17:15:00;23,2;53,5
06/08/2022;17:30:00;23,3;53,9
06/08/2022;17:45:00;23,3;54,3
06/08/2022;18:00:00;23,4;54,6
06/08/2022;18:15:00;23,4;54,8
06/08/2022;18:30:00;23,4;55,0
06/08/2022;18:45:00;23,5;55,2
06/08/2022;19:00:00;23,5;55,4
06/08/2022;19:15:00;23,5;55,6
06/08/2022;19:30:00;23,5;55,8
06/08/2022;19:45:00;23,5;56,0
06/08/2022;20:00:00;23,6;56,3
06/08/2022;20:15:00;23,6;56,5
06/08/2022;20:30:00;23,6;56,7
06/08/2022;20:45:00;23,6;56,9
06/08/2022;21:00:00;23,6;57,1
06/08/2022;21:15:00;23,6;57,2
06/08/2022;21:30:00;23,6;57,4
06/08/2022;21:45:00;23,6;57,4
06/08/2022;22:00:00;23,6;57,7
06/08/2022;22:15:00;23,6;58,0
06/08/2022;22:30:00;23,6;58,0
06/08/2022;22:45:00;23,6;57,9
06/08/2022;23:00:00;23,7;57,9
06/08/2022;23:15:00;23,7;57,9
06/08/2022;23:30:00;23,7;58,0
06/08/2022;23:45:00;23,7;58,1
07/08/2022;00:00:00;23,7;58,2
07/08/2022;00:15:00;23,7;58,3
07/08/2022;00:30:00;23,7;58,4
07/08/2022;00:45:00;23,7;58,6
07/08/2022;01:00:00;23,7;58,6
07/08/2022;01:15:00;23,7;58,7
07/08/2022;01:30:00;23,7;58,7
07/08/2022;01:45:00;23,7;58,8
07/08/2022;02:00:00;23,7;58,9
07/08/2022;02:15:00;23,7;59,0
07/08/2022;02:30:00;23,7;59,0
07/08/2022;02:45:00;23,7;59,1
07/08/2022;03:00:00;23,7;59,2
07/08/2022;03:15:00;23,7;59,2
07/08/2022;03:30:00;23,7;59,3
07/08/2022;03:45:00;23,7;59,4
07/08/2022;04:00:00;23,7;59,5
07/08/2022;04:15:00;23,7;59,5
07/08/2022;04:30:00;23,7;59,6
07/08/2022;04:45:00;23,7;59,7
07/08/2022;05:00:00;23,7;59,7
07/08/2022;05:15:00;23,7;59,8
07/08/2022;05:30:00;23,7;59,8
07/08/2022;05:45:00;23,7;59,9
07/08/2022;06:00:00;23,7;60,0
07/08/2022;06:15:00;23,7;60,1
07/08/2022;06:30:00;23,7;60,2
07/08/2022;06:45:00;23,7;60,2
07/08/2022;07:00:00;23,7;60,3
07/08/2022;07:15:00;23,7;60,3
07/08/2022;07:30:00;23,7;60,4
07/08/2022;07:45:00;23,7;60,5
07/08/2022;08:00:00;23,7;60,5
07/08/2022;08:15:00;23,7;60,6
07/08/2022;08:30:00;23,7;60,7
07/08/2022;08:45:00;23,7;60,9
07/08/2022;09:00:00;23,7;61,1
07/08/2022;09:15:00;23,7;61,2
07/08/2022;09:30:00;23,7;61,3
07/08/2022;09:45:00;23,7;61,4
07/08/2022;10:00:00;23,7;61,5
07/08/2022;10:15:00;23,7;61,6
07/08/2022;10:30:00;23,7;62,1
07/08/2022;10:45:00;23,4;58,8
07/08/2022;11:00:00;23,1;56,5
07/08/2022;11:15:00;23,0;55,0
07/08/2022;11:30:00;22,9;54,0
07/08/2022;11:45:00;22,8;53,0
07/08/2022;12:00:00;22,7;52,5
07/08/2022;12:15:00;22,6;51,9
07/08/2022;12:30:00;22,6;51,4
07/08/2022;12:45:00;22,6;51,1
07/08/2022;13:00:00;22,6;51,0
07/08/2022;13:15:00;22,5;50,6
07/08/2022;13:30:00;22,5;50,6
07/08/2022;13:45:00;22,5;50,6
07/08/2022;14:00:00;22,5;50,5
07/08/2022;14:15:00;22,5;50,6
07/08/2022;14:30:00;22,5;50,3
07/08/2022;14:45:00;22,4;49,9
07/08/2022;15:00:00;22,5;49,8
07/08/2022;15:15:00;22,4;49,5
07/08/2022;15:30:00;22,4;49,5
07/08/2022;15:45:00;22,4;49,3
07/08/2022;16:00:00;22,4;49,2
07/08/2022;16:15:00;22,4;49,2
07/08/2022;16:30:00;22,4;49,5
07/08/2022;16:45:00;22,8;50,6
07/08/2022;17:00:00;23,0;51,8
07/08/2022;17:15:00;23,1;52,4
07/08/2022;17:30:00;23,2;52,9
07/08/2022;17:45:00;23,3;53,7
07/08/2022;18:00:00;23,3;54,8
07/08/2022;18:15:00;23,4;56,0
07/08/2022;18:30:00;23,4;56,9
07/08/2022;18:45:00;23,4;57,5
07/08/2022;19:00:00;23,4;58,0
07/08/2022;19:15:00;23,5;58,3
07/08/2022;19:30:00;23,5;58,2
07/08/2022;19:45:00;23,5;58,0
07/08/2022;20:00:00;23,5;58,2
