Localité;;"T07M3E1 [°C]";"T07M3E1 [%HR]"
02/08/2022;00:30:00;23,6;67,7
02/08/2022;00:45:00;23,6;67,8
02/08/2022;01:00:00;23,6;67,7
02/08/2022;01:15:00;23,6;67,8
02/08/2022;01:30:00;23,6;67,7
02/08/2022;01:45:00;23,6;67,8
02/08/2022;02:00:00;23,6;67,8
02/08/2022;02:15:00;23,6;67,8
02/08/2022;02:30:00;23,6;67,8
02/08/2022;02:45:00;23,6;67,8
02/08/2022;03:00:00;23,6;67,8
02/08/2022;03:15:00;23,6;67,8
02/08/2022;03:30:00;23,6;67,9
02/08/2022;03:45:00;23,6;67,9
02/08/2022;04:00:00;23,6;68,0
02/08/2022;04:15:00;23,6;68,0
02/08/2022;04:30:00;23,6;67,9
02/08/2022;04:45:00;23,6;68,0
02/08/2022;05:00:00;23,6;68,0
02/08/2022;05:15:00;23,6;68,0
02/08/2022;05:30:00;23,6;68,0
02/08/2022;05:45:00;23,6;68,0
02/08/2022;06:00:00;23,6;68,0
02/08/2022;06:15:00;23,6;68,0
02/08/2022;06:30:00;23,6;67,9
02/08/2022;06:45:00;23,6;67,9
02/08/2022;07:00:00;23,6;67,9
02/08/2022;07:15:00;23,6;67,9
02/08/2022;07:30:00;23,6;67,9
02/08/2022;07:45:00;23,6;67,9
02/08/2022;08:00:00;23,6;67,9
02/08/2022;08:15:00;23,6;67,9
02/08/2022;08:30:00;23,6;67,9
02/08/2022;08:45:00;23,6;67,9
02/08/2022;09:00:00;23,6;68,0
02/08/2022;09:15:00;23,6;68,1
02/08/2022;09:30:00;23,6;68,2
02/08/2022;09:45:00;23,7;68,3
02/08/2022;10:00:00;23,6;66,9
02/08/2022;10:15:00;23,5;63,8
02/08/2022;10:30:00;23,4;62,2
02/08/2022;10:45:00;23,3;60,6
02/08/2022;11:00:00;23,3;60,8
02/08/2022;11:15:00;23,3;60,7
02/08/2022;11:30:00;23,3;59,9
02/08/2022;11:45:00;23,3;61,7
02/08/2022;12:00:00;23,3;60,8
02/08/2022;12:15:00;23,3;60,8
02/08/2022;12:30:00;23,3;60,1
02/08/2022;12:45:00;23,3;59,8
02/08/2022;13:00:00;23,3;59,0
02/08/2022;13:15:00;23,3;59,7
02/08/2022;13:30:00;23,3;60,6
02/08/2022;13:45:00;23,3;59,1
02/08/2022;14:00:00;23,3;59,2
02/08/2022;14:15:00;23,2;57,8
02/08/2022;14:30:00;23,2;57,6
02/08/2022;14:45:00;23,1;58,0
02/08/2022;15:00:00;23,1;58,0
02/08/2022;15:15:00;23,2;60,2
02/08/2022;15:30:00;23,3;63,6
02/08/2022;15:45:00;23,3;61,0
02/08/2022;16:00:00;23,2;59,8
02/08/2022;16:15:00;23,1;58,5
02/08/2022;16:30:00;23,1;56,6
02/08/2022;16:45:00;23,1;57,6
02/08/2022;17:00:00;23,1;57,0
02/08/2022;17:15:00;23,1;57,3
02/08/2022;17:30:00;23,1;58,4
02/08/2022;17:45:00;23,2;60,7
02/08/2022;18:00:00;23,2;63,1
02/08/2022;18:15:00;23,2;64,4
02/08/2022;18:30:00;23,3;65,4
02/08/2022;18:45:00;23,3;65,7
02/08/2022;19:00:00;23,3;66,3
02/08/2022;19:15:00;23,3;66,6
02/08/2022;19:30:00;23,3;66,9
02/08/2022;19:45:00;23,3;67,3
02/08/2022;20:00:00;23,3;67,0
02/08/2022;20:15:00;23,3;66,7
02/08/2022;20:30:00;23,4;66,6
02/08/2022;20:45:00;23,4;66,9
02/08/2022;21:00:00;23,4;66,8
02/08/2022;21:15:00;23,4;66,3
02/08/2022;21:30:00;23,4;66,3
02/08/2022;21:45:00;23,4;65,9
02/08/2022;22:00:00;23,4;65,9
02/08/2022;22:15:00;23,4;65,8
02/08/2022;22:30:00;23,4;65,9
02/08/2022;22:45:00;23,4;65,9
02/08/2022;23:00:00;23,4;65,8
02/08/2022;23:15:00;23,4;65,6
02/08/2022;23:30:00;23,4;65,6
02/08/2022;23:45:00;23,4;65,6
03/08/2022;00:00:00;23,5;65,6
03/08/2022;00:15:00;23,5;65,6
03/08/2022;00:30:00;23,5;65,6
03/08/2022;00:45:00;23,5;65,6
03/08/2022;01:00:00;23,5;65,4
03/08/2022;01:15:00;23,5;65,7
03/08/2022;01:30:00;23,5;65,5
03/08/2022;01:45:00;23,5;65,5
03/08/2022;02:00:00;23,5;65,7
03/08/2022;02:15:00;23,5;65,8
03/08/2022;02:30:00;23,5;65,7
03/08/2022;02:45:00;23,5;65,4
03/08/2022;03:00:00;23,5;65,7
03/08/2022;03:15:00;23,5;65,5
03/08/2022;03:30:00;23,5;65,4
03/08/2022;03:45:00;23,5;65,4
03/08/2022;04:00:00;23,5;65,7
03/08/2022;04:15:00;23,5;65,8
03/08/2022;04:30:00;23,6;65,9
03/08/2022;04:45:00;23,6;66,0
03/08/2022;05:00:00;23,6;65,9
03/08/2022;05:15:00;23,6;66,0
03/08/2022;05:30:00;23,6;66,0
03/08/2022;05:45:00;23,6;66,1
03/08/2022;06:00:00;23,6;66,1
03/08/2022;06:15:00;23,6;66,1
03/08/2022;06:30:00;23,6;66,1
03/08/2022;06:45:00;23,6;66,1
03/08/2022;07:00:00;23,6;66,2
03/08/2022;07:15:00;23,6;66,2
03/08/2022;07:30:00;23,6;66,2
03/08/2022;07:45:00;23,6;66,3
03/08/2022;08:00:00;23,6;66,3
03/08/2022;08:15:00;23,6;66,4
03/08/2022;08:30:00;23,6;66,4
03/08/2022;08:45:00;23,6;66,5
03/08/2022;09:00:00;23,6;66,6
03/08/2022;09:15:00;23,6;66,3
03/08/2022;09:30:00;23,5;63,5
03/08/2022;09:45:00;23,4;61,4
03/08/2022;10:00:00;23,4;59,0
03/08/2022;10:15:00;23,3;58,1
03/08/2022;10:30:00;23,3;57,6
03/08/2022;10:45:00;23,2;56,4
03/08/2022;11:00:00;23,2;57,0
03/08/2022;11:15:00;23,2;58,8
03/08/2022;11:30:00;23,2;59,9
03/08/2022;11:45:00;23,2;60,9
03/08/2022;12:00:00;23,3;62,9
03/08/2022;12:15:00;23,2;63,1
03/08/2022;12:30:00;23,2;63,7
03/08/2022;12:45:00;23,2;64,2
03/08/2022;13:00:00;23,2;63,7
03/08/2022;13:15:00;23,2;63,1
03/08/2022;13:30:00;23,2;64,1
03/08/2022;13:45:00;23,3;64,5
03/08/2022;14:00:00;23,3;64,4
03/08/2022;14:15:00;23,3;64,7
03/08/2022;14:30:00;23,4;67,2
03/08/2022;14:45:00;23,4;66,2
03/08/2022;15:00:00;23,4;66,7
03/08/2022;15:15:00;23,3;63,9
03/08/2022;15:30:00;23,4;64,2
03/08/2022;15:45:00;23,3;64,4
03/08/2022;16:00:00;23,3;65,2
03/08/2022;16:15:00;23,3;64,4
03/08/2022;16:30:00;23,3;62,7
03/08/2022;16:45:00;23,2;61,2
03/08/2022;17:00:00;23,2;60,7
03/08/2022;17:15:00;23,2;64,1
03/08/2022;17:30:00;23,3;65,0
03/08/2022;17:45:00;23,3;65,6
03/08/2022;18:00:00;23,4;65,9
03/08/2022;18:15:00;23,4;66,1
03/08/2022;18:30:00;23,4;66,4
03/08/2022;18:45:00;23,4;66,7
03/08/2022;19:00:00;23,4;66,9
03/08/2022;19:15:00;23,4;67,2
03/08/2022;19:30:00;23,5;67,3
03/08/2022;19:45:00;23,5;67,5
03/08/2022;20:00:00;23,5;67,7
03/08/2022;20:15:00;23,5;67,8
03/08/2022;20:30:00;23,5;67,8
03/08/2022;20:45:00;23,5;67,9
03/08/2022;21:00:00;23,5;67,9
03/08/2022;21:15:00;23,5;68,0
03/08/2022;21:30:00;23,5;68,0
03/08/2022;21:45:00;23,5;67,9
03/08/2022;22:00:00;23,5;68,1
03/08/2022;22:15:00;23,6;68,2
03/08/2022;22:30:00;23,5;68,2
03/08/2022;22:45:00;23,6;68,3
03/08/2022;23:00:00;23,6;68,2
03/08/2022;23:15:00;23,6;68,2
03/08/2022;23:30:00;23,5;68,1
03/08/2022;23:45:00;23,6;68,1
04/08/2022;00:00:00;23,6;68,2
04/08/2022;00:15:00;23,6;68,2
04/08/2022;00:30:00;23,6;68,2
04/08/2022;00:45:00;23,6;68,3
04/08/2022;01:00:00;23,6;68,4
04/08/2022;01:15:00;23,6;68,4
04/08/2022;01:30:00;23,6;68,4
04/08/2022;01:45:00;23,6;68,4
04/08/2022;02:00:00;23,6;68,4
04/08/2022;02:15:00;23,6;68,4
04/08/2022;02:30:00;23,6;68,3
04/08/2022;02:45:00;23,6;68,4
04/08/2022;03:00:00;23,6;68,4
04/08/2022;03:15:00;23,6;68,5
04/08/2022;03:30:00;23,6;68,6
04/08/2022;03:45:00;23,7;68,7
04/08/2022;04:00:00;23,7;68,7
04/08/2022;04:15:00;23,7;68,7
04/08/2022;04:30:00;23,7;68,8
04/08/2022;04:45:00;23,7;68,8
04/08/2022;05:00:00;23,7;68,8
04/08/2022;05:15:00;23,7;68,8
04/08/2022;05:30:00;23,7;68,8
04/08/2022;05:45:00;23,7;68,8
04/08/2022;06:00:00;23,7;68,9
04/08/2022;06:15:00;23,7;68,9
04/08/2022;06:30:00;23,7;69,1
04/08/2022;06:45:00;23,7;69,1
04/08/2022;07:00:00;23,7;69,1
04/08/2022;07:15:00;23,7;69,2
04/08/2022;07:30:00;23,7;69,2
04/08/2022;07:45:00;23,7;67,4
04/08/2022;08:00:00;23,5;63,8
04/08/2022;08:15:00;23,5;62,2
04/08/2022;08:30:00;23,4;60,9
04/08/2022;08:45:00;23,4;59,7
04/08/2022;09:00:00;23,4;60,0
04/08/2022;09:15:00;23,5;61,8
04/08/2022;09:30:00;23,5;62,8
04/08/2022;09:45:00;23,6;63,7
04/08/2022;10:00:00;23,6;64,9
04/08/2022;10:15:00;23,6;65,0
04/08/2022;10:30:00;23,6;65,2
04/08/2022;10:45:00;23,6;65,6
04/08/2022;11:00:00;23,7;66,0
04/08/2022;11:15:00;23,6;66,0
04/08/2022;11:30:00;23,5;64,9
04/08/2022;11:45:00;23,4;63,3
04/08/2022;12:00:00;23,4;64,0
04/08/2022;12:15:00;23,5;64,2
04/08/2022;12:30:00;23,4;64,6
04/08/2022;12:45:00;23,5;65,4
04/08/2022;13:00:00;23,5;65,2
04/08/2022;13:15:00;23,5;65,0
04/08/2022;13:30:00;23,5;64,7
04/08/2022;13:45:00;23,5;64,6
04/08/2022;14:00:00;23,5;64,1
04/08/2022;14:15:00;23,5;64,4
04/08/2022;14:30:00;23,6;64,7
04/08/2022;14:45:00;23,5;64,5
04/08/2022;15:00:00;23,6;64,2
04/08/2022;15:15:00;23,6;64,3
04/08/2022;15:30:00;23,5;63,5
04/08/2022;15:45:00;23,6;64,6
04/08/2022;16:00:00;23,7;64,2
04/08/2022;16:15:00;23,8;64,5
04/08/2022;16:30:00;23,8;64,6
04/08/2022;16:45:00;23,8;64,9
04/08/2022;17:00:00;23,8;65,0
04/08/2022;17:15:00;23,8;65,2
04/08/2022;17:30:00;23,8;65,2
04/08/2022;17:45:00;23,8;65,3
04/08/2022;18:00:00;23,8;65,5
04/08/2022;18:15:00;23,8;65,7
04/08/2022;18:30:00;23,8;65,9
04/08/2022;18:45:00;23,8;66,1
04/08/2022;19:00:00;23,8;66,2
04/08/2022;19:15:00;23,8;66,4
04/08/2022;19:30:00;23,8;66,5
04/08/2022;19:45:00;23,8;66,6
04/08/2022;20:00:00;23,8;66,7
04/08/2022;20:15:00;23,8;66,8
04/08/2022;20:30:00;23,8;66,9
04/08/2022;20:45:00;23,8;67,0
04/08/2022;21:00:00;23,8;67,1
04/08/2022;21:15:00;23,8;67,2
04/08/2022;21:30:00;23,8;67,3
04/08/2022;21:45:00;23,8;67,4
04/08/2022;22:00:00;23,8;67,4
04/08/2022;22:15:00;23,8;67,5
04/08/2022;22:30:00;23,8;67,6
04/08/2022;22:45:00;23,9;67,6
04/08/2022;23:00:00;23,9;67,6
04/08/2022;23:15:00;23,9;67,2
04/08/2022;23:30:00;23,9;67,7
04/08/2022;23:45:00;23,9;67,7
05/08/2022;00:00:00;23,9;67,8
05/08/2022;00:15:00;23,9;67,8
05/08/2022;00:30:00;23,9;67,8
05/08/2022;00:45:00;23,9;67,9
05/08/2022;01:00:00;23,9;67,9
05/08/2022;01:15:00;23,9;67,9
05/08/2022;01:30:00;23,9;67,9
05/08/2022;01:45:00;23,9;68,0
05/08/2022;02:00:00;23,9;68,0
05/08/2022;02:15:00;23,9;68,1
05/08/2022;02:30:00;23,9;68,1
05/08/2022;02:45:00;23,9;68,2
05/08/2022;03:00:00;23,9;68,2
05/08/2022;03:15:00;24,0;68,2
05/08/2022;03:30:00;23,9;68,2
05/08/2022;03:45:00;24,0;68,3
05/08/2022;04:00:00;24,0;68,3
05/08/2022;04:15:00;24,0;68,3
05/08/2022;04:30:00;24,0;68,4
05/08/2022;04:45:00;24,0;68,4
05/08/2022;05:00:00;24,0;68,4
05/08/2022;05:15:00;24,0;68,4
05/08/2022;05:30:00;24,0;68,4
05/08/2022;05:45:00;24,0;68,5
05/08/2022;06:00:00;24,0;68,5
05/08/2022;06:15:00;24,0;68,5
05/08/2022;06:30:00;24,0;68,5
05/08/2022;06:45:00;24,0;68,5
05/08/2022;07:00:00;24,0;68,5
05/08/2022;07:15:00;24,0;68,5
05/08/2022;07:30:00;24,0;68,5
05/08/2022;07:45:00;24,0;68,5
05/08/2022;08:00:00;24,0;68,5
05/08/2022;08:15:00;24,0;68,5
05/08/2022;08:30:00;24,0;68,5
05/08/2022;08:45:00;24,0;68,5
05/08/2022;09:00:00;24,0;68,5
05/08/2022;09:15:00;24,0;67,9
05/08/2022;09:30:00;23,9;64,1
05/08/2022;09:45:00;23,8;61,3
05/08/2022;10:00:00;23,8;60,6
05/08/2022;10:15:00;23,7;59,6
05/08/2022;10:30:00;23,6;57,8
05/08/2022;10:45:00;23,6;57,3
05/08/2022;11:00:00;23,6;56,5
05/08/2022;11:15:00;23,6;56,2
05/08/2022;11:30:00;23,6;56,1
05/08/2022;11:45:00;23,5;55,0
05/08/2022;12:00:00;23,5;54,7
05/08/2022;12:15:00;23,5;54,2
05/08/2022;12:30:00;23,4;###
05/08/2022;12:45:00;23,5;###
05/08/2022;13:00:00;23,4;###
05/08/2022;13:15:00;23,4;54,3
05/08/2022;13:30:00;23,4;54,0
05/08/2022;13:45:00;23,4;53,8
05/08/2022;14:00:00;23,4;53,8
05/08/2022;14:15:00;23,3;53,8
05/08/2022;14:30:00;23,3;53,2
05/08/2022;14:45:00;23,3;53,1
05/08/2022;15:00:00;23,3;52,7
05/08/2022;15:15:00;23,3;52,5
05/08/2022;15:30:00;23,3;52,3
05/08/2022;15:45:00;23,3;52,5
05/08/2022;16:00:00;23,3;53,6
05/08/2022;16:15:00;23,2;53,7
05/08/2022;16:30:00;23,2;54,8
05/08/2022;16:45:00;23,2;54,0
05/08/2022;17:00:00;23,2;52,9
05/08/2022;17:15:00;23,2;52,5
05/08/2022;17:30:00;23,1;52,6
05/08/2022;17:45:00;23,1;52,7
05/08/2022;18:00:00;23,1;52,7
05/08/2022;18:15:00;23,1;52,5
05/08/2022;18:30:00;23,1;52,6
05/08/2022;18:45:00;23,1;52,2
05/08/2022;19:00:00;23,1;53,3
05/08/2022;19:15:00;23,2;53,8
05/08/2022;19:30:00;23,2;54,6
05/08/2022;19:45:00;23,2;55,5
05/08/2022;20:00:00;23,3;56,3
05/08/2022;20:15:00;23,3;56,9
05/08/2022;20:30:00;23,3;57,6
05/08/2022;20:45:00;23,3;58,0
05/08/2022;21:00:00;23,3;58,4
05/08/2022;21:15:00;23,3;58,6
05/08/2022;21:30:00;23,3;58,9
05/08/2022;21:45:00;23,3;59,2
05/08/2022;22:00:00;23,3;59,4
05/08/2022;22:15:00;23,3;59,7
05/08/2022;22:30:00;23,4;59,9
05/08/2022;22:45:00;23,4;60,2
05/08/2022;23:00:00;23,4;60,3
05/08/2022;23:15:00;23,4;60,5
05/08/2022;23:30:00;23,4;60,7
05/08/2022;23:45:00;23,4;60,8
06/08/2022;00:00:00;23,4;60,8
06/08/2022;00:15:00;23,4;61,0
06/08/2022;00:30:00;23,4;61,0
06/08/2022;00:45:00;23,4;61,1
06/08/2022;01:00:00;23,4;61,1
06/08/2022;01:15:00;23,4;61,3
06/08/2022;01:30:00;23,4;61,3
06/08/2022;01:45:00;23,5;61,5
06/08/2022;02:00:00;23,5;61,5
06/08/2022;02:15:00;23,4;61,6
06/08/2022;02:30:00;23,4;61,7
06/08/2022;02:45:00;23,5;61,8
06/08/2022;03:00:00;23,5;61,9
06/08/2022;03:15:00;23,5;61,9
06/08/2022;03:30:00;23,5;62,0
06/08/2022;03:45:00;23,5;62,1
06/08/2022;04:00:00;23,5;62,2
06/08/2022;04:15:00;23,5;62,3
06/08/2022;04:30:00;23,5;62,4
06/08/2022;04:45:00;23,5;62,4
06/08/2022;05:00:00;23,5;62,6
06/08/2022;05:15:00;23,5;62,6
06/08/2022;05:30:00;23,5;62,7
06/08/2022;05:45:00;23,5;62,7
06/08/2022;06:00:00;23,5;62,8
06/08/2022;06:15:00;23,5;62,9
06/08/2022;06:30:00;23,5;62,9
06/08/2022;06:45:00;23,5;63,0
06/08/2022;07:00:00;23,5;63,1
06/08/2022;07:15:00;23,5;63,1
06/08/2022;07:30:00;23,5;63,2
06/08/2022;07:45:00;23,5;63,3
06/08/2022;08:00:00;23,5;63,3
06/08/2022;08:15:00;23,5;63,4
06/08/2022;08:30:00;23,5;63,4
06/08/2022;08:45:00;23,5;63,4
06/08/2022;09:00:00;23,5;63,5
06/08/2022;09:15:00;23,5;63,5
06/08/2022;09:30:00;23,5;63,5
06/08/2022;09:45:00;23,5;60,8
06/08/2022;10:00:00;23,3;57,2
06/08/2022;10:15:00;23,3;55,6
06/08/2022;10:30:00;23,2;###
06/08/2022;10:45:00;23,2;54,0
06/08/2022;11:00:00;23,1;53,3
06/08/2022;11:15:00;23,1;53,1
06/08/2022;11:30:00;23,1;52,4
06/08/2022;11:45:00;23,0;52,3
06/08/2022;12:00:00;23,0;52,7
06/08/2022;12:15:00;23,0;52,5
06/08/2022;12:30:00;23,0;51,8
06/08/2022;12:45:00;22,9;52,3
06/08/2022;13:00:00;22,9;51,8
06/08/2022;13:15:00;22,9;51,9
06/08/2022;13:30:00;22,9;53,2
06/08/2022;13:45:00;22,9;52,4
06/08/2022;14:00:00;22,9;53,7
06/08/2022;14:15:00;22,9;53,6
06/08/2022;14:30:00;22,9;53,3
06/08/2022;14:45:00;22,9;52,9
06/08/2022;15:00:00;22,9;52,7
06/08/2022;15:15:00;22,9;53,0
06/08/2022;15:30:00;22,9;53,4
06/08/2022;15:45:00;22,8;52,8
06/08/2022;16:00:00;22,8;52,6
06/08/2022;16:15:00;22,8;52,6
06/08/2022;16:30:00;22,8;54,5
06/08/2022;16:45:00;22,9;57,3
06/08/2022;17:00:00;22,9;57,7
06/08/2022;17:15:00;23,0;58,8
06/08/2022;17:30:00;23,0;58,6
06/08/2022;17:45:00;23,0;59,3
06/08/2022;18:00:00;23,0;59,4
06/08/2022;18:15:00;23,0;59,4
06/08/2022;18:30:00;23,0;59,6
06/08/2022;18:45:00;23,0;59,9
06/08/2022;19:00:00;23,1;60,5
06/08/2022;19:15:00;23,1;60,7
06/08/2022;19:30:00;23,1;61,1
06/08/2022;19:45:00;23,1;60,9
06/08/2022;20:00:00;23,1;60,9
06/08/2022;20:15:00;23,1;60,8
06/08/2022;20:30:00;23,1;60,8
06/08/2022;20:45:00;23,1;60,6
06/08/2022;21:00:00;23,1;60,6
06/08/2022;21:15:00;23,2;60,7
06/08/2022;21:30:00;23,1;60,7
06/08/2022;21:45:00;23,2;60,6
06/08/2022;22:00:00;23,2;60,4
06/08/2022;22:15:00;23,2;60,3
06/08/2022;22:30:00;23,2;60,3
06/08/2022;22:45:00;23,2;60,4
06/08/2022;23:00:00;23,2;60,6
06/08/2022;23:15:00;23,2;60,8
06/08/2022;23:30:00;23,2;61,1
06/08/2022;23:45:00;23,2;61,2
07/08/2022;00:00:00;23,2;61,3
07/08/2022;00:15:00;23,2;61,6
07/08/2022;00:30:00;23,3;61,6
07/08/2022;00:45:00;23,3;61,7
07/08/2022;01:00:00;23,3;61,7
07/08/2022;01:15:00;23,3;61,7
07/08/2022;01:30:00;23,3;61,6
07/08/2022;01:45:00;23,3;61,7
07/08/2022;02:00:00;23,3;61,8
07/08/2022;02:15:00;23,3;61,9
07/08/2022;02:30:00;23,3;62,0
07/08/2022;02:45:00;23,3;62,1
07/08/2022;03:00:00;23,3;62,1
07/08/2022;03:15:00;23,3;62,2
07/08/2022;03:30:00;23,3;62,2
07/08/2022;03:45:00;23,3;62,3
07/08/2022;04:00:00;23,3;62,4
07/08/2022;04:15:00;23,3;62,5
07/08/2022;04:30:00;23,3;62,6
07/08/2022;04:45:00;23,3;62,7
07/08/2022;05:00:00;23,3;62,7
07/08/2022;05:15:00;23,3;62,7
07/08/2022;05:30:00;23,3;62,8
07/08/2022;05:45:00;23,3;62,7
07/08/2022;06:00:00;23,3;62,8
07/08/2022;06:15:00;23,4;62,8
07/08/2022;06:30:00;23,3;62,9
07/08/2022;06:45:00;23,4;63,0
07/08/2022;07:00:00;23,4;63,0
07/08/2022;07:15:00;23,3;63,1
07/08/2022;07:30:00;23,4;63,2
07/08/2022;07:45:00;23,4;63,2
07/08/2022;08:00:00;23,4;63,3
07/08/2022;08:15:00;23,4;63,3
07/08/2022;08:30:00;23,4;63,4
07/08/2022;08:45:00;23,4;63,5
07/08/2022;09:00:00;23,4;63,6
07/08/2022;09:15:00;23,4;63,6
07/08/2022;09:30:00;23,4;63,7
07/08/2022;09:45:00;23,4;63,7
07/08/2022;10:00:00;23,4;63,7
07/08/2022;10:15:00;23,4;63,7
07/08/2022;10:30:00;23,4;63,9
07/08/2022;10:45:00;23,3;61,8
07/08/2022;11:00:00;23,2;58,5
07/08/2022;11:15:00;23,1;56,9
07/08/2022;11:30:00;23,1;55,7
07/08/2022;11:45:00;23,0;55,5
07/08/2022;12:00:00;23,0;54,7
07/08/2022;12:15:00;23,0;54,0
07/08/2022;12:30:00;22,9;53,7
07/08/2022;12:45:00;22,9;53,1
07/08/2022;13:00:00;22,9;52,5
07/08/2022;13:15:00;22,9;52,7
07/08/2022;13:30:00;22,8;52,2
07/08/2022;13:45:00;22,8;52,4
07/08/2022;14:00:00;22,8;52,1
07/08/2022;14:15:00;22,8;52,1
07/08/2022;14:30:00;22,8;51,8
07/08/2022;14:45:00;22,8;52,1
07/08/2022;15:00:00;22,8;52,0
07/08/2022;15:15:00;22,7;51,7
07/08/2022;15:30:00;22,7;51,7
07/08/2022;15:45:00;22,7;51,6
07/08/2022;16:00:00;22,7;51,2
07/08/2022;16:15:00;22,7;51,5
07/08/2022;16:30:00;22,7;51,9
07/08/2022;16:45:00;22,7;54,9
07/08/2022;17:00:00;22,8;56,6
07/08/2022;17:15:00;22,9;57,5
07/08/2022;17:30:00;22,9;58,4
07/08/2022;17:45:00;22,9;59,1
07/08/2022;18:00:00;22,9;59,5
07/08/2022;18:15:00;22,9;60,3
07/08/2022;18:30:00;23,0;61,5
07/08/2022;18:45:00;23,0;61,9
07/08/2022;19:00:00;23,0;62,2
07/08/2022;19:15:00;23,0;62,5
07/08/2022;19:30:00;23,0;62,6
